Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Nayarit,2018,COG15,Otras Prestaciones Sociales y Económicas,586027154.20,718386543.10,x
Nayarit,2018,COG16,Previsiones,43736174.67,0.00,x
Nayarit,2018,COG17,Pago de Estímulos a Servidores Públicos,85977115.90,74147488.21,x
Nayarit,2018,COG02,Materiales y Suministros           ,165389146.00,252361582.40,x
Nayarit,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",50381179.46,44912695.02,x
Nayarit,2018,COG22,Alimentos y Utensilios,24865140.10,30109851.50,x
Nayarit,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,67950.00,57520.33,x
Nayarit,2018,COG24,Materiales y Artículos de Construcción y Reparación,7553922.33,20551728.35,x
Nayarit,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",2975216.43,13205178.20,x
Nayarit,2018,COG26,"Combustibles, Lubricantes y Aditivos",57817103.50,118007258.10,x
Nayarit,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",8198110.30,12087333.74,x
Nayarit,2018,COG28,Materiales y Suministros para Seguridad,11800.00,290.00,x
Nayarit,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",13518723.92,13429727.12,x
Nayarit,2018,COG03,Servicios Generales                ,332229130.60,897932772.80,x
Nayarit,2018,COG31,Servicios Básicos,30257411.74,23867088.30,x
Nayarit,2018,COG32,Servicios de Arrendamiento,28041488.81,47548804.03,x
Nayarit,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",39802909.75,218107431.10,x
Nayarit,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",63167664.02,183215801.00,x
Nayarit,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",15312524.77,102070980.50,x
Nayarit,2018,COG36,Servicios de Comunicación Social y Publicidad,50201199.40,75749080.02,x
Nayarit,2018,COG37,Servicios de Traslados y Viáticos,25654187.26,26346801.38,x
Nayarit,2018,COG38,Servicios Oficiales,35965994.04,65264036.61,x
Nayarit,2018,COG39,Otros Servicios Generales,43825750.77,155762749.90,x
Nayarit,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",12503250456.00,14374740499.00,x
Nayarit,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,11840099240.00,13517233400.00,x
Nayarit,2018,COG42,Transferencias al Resto del Sector Público,199179082.00,231470990.90,x
Nayarit,2018,COG43,Subsidios y Subvenciones,7180281.00,10527458.85,x
Nayarit,2018,COG44,Ayudas Sociales,71930543.00,237093026.50,x
Nayarit,2018,COG45,Pensiones y Jubilaciones,383831310.00,377285622.30,x
Nayarit,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Nayarit,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Nayarit,2018,COG48,Donativos,1030000.00,1130000.00,x
Nayarit,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Nayarit,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",54994945.11,56289767.47,x
Nayarit,2018,COG51,Mobiliario y Equipo de Administración,37201696.46,9524241.42,x
Nayarit,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,1546901.85,1177713.28,x
Nayarit,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,6200.00,165902.45,x
Nayarit,2018,COG54,Vehículos y Equipo de Transporte,4757272.60,13849494.00,x
Nayarit,2018,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Nayarit,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",6998979.20,14793758.56,x
Nayarit,2018,COG57,Activos Biológicos,0.00,0.00,x
Nayarit,2018,COG58,Bienes Inmuebles,3101550.00,14781530.40,x
Nayarit,2018,COG59,Activos Intangibles,1382345.00,1997127.36,x
Nayarit,2018,COG06,Inversión Pública                  ,772598559.00,339048814.50,x
Nayarit,2018,COG61,Obra Pública en Bienes de Dominio Público,269022775.00,331041405.20,x
Nayarit,2018,COG62,Obra Pública en Bienes Propios,502522095.00,6607409.30,x
Nayarit,2018,COG63,Proyectos Productivos y Acciones de Fomento,1053689.00,1400000.00,x
Nayarit,2018,COG07,Inversiones Financieras y Otras Provisiones,1000000.00,177930.76,x
Nayarit,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Nayarit,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Nayarit,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Nayarit,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Nayarit,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",1000000.00,177930.76,x
Nayarit,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Nayarit,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Nayarit,2018,COG08,Participaciones y Aportaciones     ,3768110812.00,4435975116.00,x
Nayarit,2018,COG81,Participaciones,2117161537.00,2214225175.00,x
Nayarit,2018,COG82,Aportaciones,1407745993.00,1397555803.00,x
Nayarit,2018,COG83,Convenios,243203282.00,824194137.80,x
Nayarit,2018,COG09,Deuda Pública                      ,586381645.00,5196838989.00,x
Nayarit,2018,COG91,Amortización de la Deuda Pública,84170986.00,4719388731.00,x
Nayarit,2018,COG92,Intereses de la Deuda Pública,491210659.00,477450257.40,x
Nayarit,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Nayarit,2018,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Nayarit,2018,COG95,Costo por Coberturas,0.00,0.00,x
Nayarit,2018,COG96,Apoyos Financieros,0.00,0.00,x
Nayarit,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,11000000.00,0.00,x
Nayarit,2018,COGTOT,Total del Gasto,21035949278.00,28802670339.00,x
Nuevo Leon,2018,COG01, Servicios Personales               ,18200911412.00,15847813241.00,x
Nuevo Leon,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,9714430336.00,8623431065.00,x
Nuevo Leon,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,430896040.00,436557238.00,x
Nuevo Leon,2018,COG13,Remuneraciones Adicionales y Especiales,2513786771.00,2067559131.00,x
Nuevo Leon,2018,COG14,Seguridad Social,1520814736.00,1311640434.00,x
Nuevo Leon,2018,COG15,Otras Prestaciones Sociales y Económicas,3218311153.00,3000947289.00,x
Nuevo Leon,2018,COG16,Previsiones,594721161.00,0.00,x
Nuevo Leon,2018,COG17,Pago de Estímulos a Servidores Públicos,207951215.00,407678084.00,x
Nuevo Leon,2018,COG02,Materiales y Suministros           ,925938997.00,1017626971.00,x
Nuevo Leon,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",79579175.00,100285217.00,x
Nuevo Leon,2018,COG22,Alimentos y Utensilios,235631556.00,290931701.00,x
Nuevo Leon,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,x
Nuevo Leon,2018,COG24,Materiales y Artículos de Construcción y Reparación,9350195.00,7705999.00,x
Nuevo Leon,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",55829697.00,17528762.00,x
Nuevo Leon,2018,COG26,"Combustibles, Lubricantes y Aditivos",245476853.00,223777306.00,x
Nuevo Leon,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",228183339.00,286430831.00,x
Nuevo Leon,2018,COG28,Materiales y Suministros para Seguridad,60923610.00,81893481.00,x
Nuevo Leon,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",10964572.00,9073674.00,x
Nuevo Leon,2018,COG03,Servicios Generales                ,3223882456.00,3383616106.00,x
Nuevo Leon,2018,COG31,Servicios Básicos,506339827.00,475643691.00,x
Nuevo Leon,2018,COG32,Servicios de Arrendamiento,456656027.00,352047197.00,x
Nuevo Leon,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",689030903.00,651018588.00,x
Nuevo Leon,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",438899456.00,832076068.00,x
Nuevo Leon,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",456437251.00,361828196.00,x
Nuevo Leon,2018,COG36,Servicios de Comunicación Social y Publicidad,113458400.00,141411869.00,x
Nuevo Leon,2018,COG37,Servicios de Traslados y Viáticos,44956580.00,23930144.00,x
Nuevo Leon,2018,COG38,Servicios Oficiales,63114695.00,88620024.00,x
Nuevo Leon,2018,COG39,Otros Servicios Generales,454989317.00,457040329.00,x
Nuevo Leon,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",19823149252.00,27008386124.00,x
Nuevo Leon,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,11285168555.00,18241872612.00,x
Nuevo Leon,2018,COG42,Transferencias al Resto del Sector Público,2622915848.00,3521850872.00,x
Nuevo Leon,2018,COG43,Subsidios y Subvenciones,559340000.00,259447519.00,x
Nuevo Leon,2018,COG44,Ayudas Sociales,1806972585.00,1365577855.00,x
Nuevo Leon,2018,COG45,Pensiones y Jubilaciones,3548343532.00,3618769343.00,x
Nuevo Leon,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Nuevo Leon,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Nuevo Leon,2018,COG48,Donativos,408732.00,867923.00,x
Nuevo Leon,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Nuevo Leon,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",2362124576.00,1341452558.00,x
Nuevo Leon,2018,COG51,Mobiliario y Equipo de Administración,302790586.00,235484461.00,x
Nuevo Leon,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,23644102.00,63878309.00,x
Nuevo Leon,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,28408978.00,5471054.00,x
Nuevo Leon,2018,COG54,Vehículos y Equipo de Transporte,319256930.00,616036031.00,x
Nuevo Leon,2018,COG55,Equipo de Defensa y Seguridad,1173309204.00,60465119.00,x
Nuevo Leon,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",328663934.00,235903855.00,x
Nuevo Leon,2018,COG57,Activos Biológicos,0.00,0.00,x
Nuevo Leon,2018,COG58,Bienes Inmuebles,47646866.00,35605046.00,x
Nuevo Leon,2018,COG59,Activos Intangibles,138403976.00,88608683.00,x
Nuevo Leon,2018,COG06,Inversión Pública                  ,2961055659.00,915423465.00,x
Nuevo Leon,2018,COG61,Obra Pública en Bienes de Dominio Público,798232983.00,235125850.00,x
Nuevo Leon,2018,COG62,Obra Pública en Bienes Propios,2107177385.00,680297615.00,x
Nuevo Leon,2018,COG63,Proyectos Productivos y Acciones de Fomento,55645291.00,0.00,x
Nuevo Leon,2018,COG07,Inversiones Financieras y Otras Provisiones,1815832284.00,1178452513.00,x
Nuevo Leon,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,507521761.00,x
Nuevo Leon,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Nuevo Leon,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Nuevo Leon,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Nuevo Leon,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",427289673.00,670930752.00,x
Nuevo Leon,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Nuevo Leon,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,1388542611.00,0.00,x
Nuevo Leon,2018,COG08,Participaciones y Aportaciones     ,37955035914.00,39519967841.00,x
Nuevo Leon,2018,COG81,Participaciones,7488190559.00,7942307801.00,x
Nuevo Leon,2018,COG82,Aportaciones,23289981264.00,23187866268.00,x
Nuevo Leon,2018,COG83,Convenios,7176864091.00,8389793772.00,x
Nuevo Leon,2018,COG09,Deuda Pública                      ,8387931424.00,19758471244.00,x
Nuevo Leon,2018,COG91,Amortización de la Deuda Pública,2866844632.00,15140829025.00,x
Nuevo Leon,2018,COG92,Intereses de la Deuda Pública,4428252544.00,4552240346.00,x
Nuevo Leon,2018,COG93,Comisiones de la Deuda Pública,2079015.00,42917923.00,x
Nuevo Leon,2018,COG94,Gastos de la Deuda Pública,121436729.00,22483950.00,x
Nuevo Leon,2018,COG95,Costo por Coberturas,0.00,0.00,x
Nuevo Leon,2018,COG96,Apoyos Financieros,0.00,0.00,x
Nuevo Leon,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,969318504.00,0.00,x
Nuevo Leon,2018,COGTOT,Total del Gasto,95655861974.00,109971000000.00,x
Oaxaca,2018,COG01, Servicios Personales               ,4273231268.00,4876831216.00,x
Oaxaca,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,1744510064.00,2038587703.00,x
Oaxaca,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,275687764.20,453370834.30,x
Oaxaca,2018,COG13,Remuneraciones Adicionales y Especiales,928962594.00,1018952579.00,x
Oaxaca,2018,COG14,Seguridad Social,132490757.00,189013929.30,x
Oaxaca,2018,COG15,Otras Prestaciones Sociales y Económicas,838842648.00,1063013481.00,x
Oaxaca,2018,COG16,Previsiones,289003718.00,38403902.71,x
Oaxaca,2018,COG17,Pago de Estímulos a Servidores Públicos,63733723.00,75488786.50,x
Oaxaca,2018,COG02,Materiales y Suministros           ,445249607.70,591496311.00,x
Oaxaca,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",202270336.50,204479551.20,x
Oaxaca,2018,COG22,Alimentos y Utensilios,68975869.81,69068902.11,x
Oaxaca,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,411743.04,248446.86,x
Oaxaca,2018,COG24,Materiales y Artículos de Construcción y Reparación,4722471.73,63373275.83,x
Oaxaca,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",9001599.61,52457749.63,x
Oaxaca,2018,COG26,"Combustibles, Lubricantes y Aditivos",79678454.92,89852316.61,x
Oaxaca,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",64439178.55,79020425.93,x
Oaxaca,2018,COG28,Materiales y Suministros para Seguridad,1591925.83,16138134.15,x
Oaxaca,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",14158027.75,16857508.67,x
Oaxaca,2018,COG03,Servicios Generales                ,1847770776.00,6595156973.00,x
Oaxaca,2018,COG31,Servicios Básicos,97981941.98,157332361.20,x
Oaxaca,2018,COG32,Servicios de Arrendamiento,114283673.90,180120921.80,x
Oaxaca,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",127065895.40,1183129655.00,x
Oaxaca,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",92285707.39,3460752333.00,x
Oaxaca,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",39135508.57,153912096.10,x
Oaxaca,2018,COG36,Servicios de Comunicación Social y Publicidad,240192661.10,269433048.40,x
Oaxaca,2018,COG37,Servicios de Traslados y Viáticos,33301801.86,55712832.84,x
Oaxaca,2018,COG38,Servicios Oficiales,24767319.43,122511823.00,x
Oaxaca,2018,COG39,Otros Servicios Generales,1078756266.00,1012251902.00,x
Oaxaca,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",39143161245.00,47849780184.00,x
Oaxaca,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,38069071898.00,41796949865.00,x
Oaxaca,2018,COG42,Transferencias al Resto del Sector Público,0.00,2637296371.00,x
Oaxaca,2018,COG43,Subsidios y Subvenciones,0.00,108794832.60,x
Oaxaca,2018,COG44,Ayudas Sociales,621848570.90,2597454245.00,x
Oaxaca,2018,COG45,Pensiones y Jubilaciones,372811124.00,447166763.60,x
Oaxaca,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",29975342.96,196675890.90,x
Oaxaca,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Oaxaca,2018,COG48,Donativos,49454309.00,65442216.00,x
Oaxaca,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Oaxaca,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",77528861.24,414870781.00,x
Oaxaca,2018,COG51,Mobiliario y Equipo de Administración,8873929.24,98256668.42,x
Oaxaca,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,1233432.00,73084431.10,x
Oaxaca,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,34155500.00,86044810.67,x
Oaxaca,2018,COG54,Vehículos y Equipo de Transporte,2800000.00,81172162.22,x
Oaxaca,2018,COG55,Equipo de Defensa y Seguridad,0.00,7685942.52,x
Oaxaca,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",30466000.00,42017617.15,x
Oaxaca,2018,COG57,Activos Biológicos,0.00,0.00,x
Oaxaca,2018,COG58,Bienes Inmuebles,0.00,2479970.31,x
Oaxaca,2018,COG59,Activos Intangibles,0.00,24129178.59,x
Oaxaca,2018,COG06,Inversión Pública                  ,6043679211.00,4795178522.00,x
Oaxaca,2018,COG61,Obra Pública en Bienes de Dominio Público,3423595763.00,3836404276.00,x
Oaxaca,2018,COG62,Obra Pública en Bienes Propios,0.00,33821903.89,x
Oaxaca,2018,COG63,Proyectos Productivos y Acciones de Fomento,2620083448.00,924952342.20,x
Oaxaca,2018,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Oaxaca,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Oaxaca,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Oaxaca,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Oaxaca,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Oaxaca,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Oaxaca,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Oaxaca,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Oaxaca,2018,COG08,Participaciones y Aportaciones     ,13416583315.00,14205528233.00,x
Oaxaca,2018,COG81,Participaciones,4879042749.00,5334460478.00,x
Oaxaca,2018,COG82,Aportaciones,8537540566.00,8835563753.00,x
Oaxaca,2018,COG83,Convenios,0.00,35504001.00,x
Oaxaca,2018,COG09,Deuda Pública                      ,1772582372.00,10284611403.00,x
Oaxaca,2018,COG91,Amortización de la Deuda Pública,1048993952.00,8648985076.00,x
Oaxaca,2018,COG92,Intereses de la Deuda Pública,663949208.00,1183414143.00,x
Oaxaca,2018,COG93,Comisiones de la Deuda Pública,8816000.00,26274000.00,x
Oaxaca,2018,COG94,Gastos de la Deuda Pública,36016342.00,421049668.50,x
Oaxaca,2018,COG95,Costo por Coberturas,14806870.00,4888515.34,x
Oaxaca,2018,COG96,Apoyos Financieros,0.00,0.00,x
Oaxaca,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Oaxaca,2018,COGTOT,Total del Gasto,67019786656.00,89613453623.00,x
Puebla,2018,COG01, Servicios Personales               ,31505149385.00,31388135082.00,x
Puebla,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,10554292617.00,12216054038.00,x
Puebla,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,210144504.00,203040661.50,x
Puebla,2018,COG13,Remuneraciones Adicionales y Especiales,7466145184.00,8283420263.00,x
Puebla,2018,COG14,Seguridad Social,4166444472.00,3058359686.00,x
Puebla,2018,COG15,Otras Prestaciones Sociales y Económicas,4620394219.00,5835925408.00,x
Puebla,2018,COG16,Previsiones,2477907607.00,0.00,x
Puebla,2018,COG17,Pago de Estímulos a Servidores Públicos,2009820782.00,1791335027.00,x
Puebla,2018,COG02,Materiales y Suministros           ,959470723.00,1720422792.00,x
Puebla,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",231776331.00,636108665.10,x
Puebla,2018,COG22,Alimentos y Utensilios,175078463.00,247614122.40,x
Puebla,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,408186.00,646036.73,x
Puebla,2018,COG24,Materiales y Artículos de Construcción y Reparación,345168168.00,442774300.70,x
Puebla,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",4278101.00,121182955.50,x
Puebla,2018,COG26,"Combustibles, Lubricantes y Aditivos",120316023.00,109560482.20,x
Puebla,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",24699115.00,49830028.95,x
Puebla,2018,COG28,Materiales y Suministros para Seguridad,0.00,3739998.29,x
Puebla,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",57746336.00,108966202.30,x
Puebla,2018,COG03,Servicios Generales                ,2745396186.00,4982377527.00,x
Puebla,2018,COG31,Servicios Básicos,229718344.00,319229278.30,x
Puebla,2018,COG32,Servicios de Arrendamiento,97787406.00,245633981.70,x
Puebla,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",439466490.00,1076169981.00,x
Puebla,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",495581495.00,598421368.80,x
Puebla,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",555131316.00,660633413.70,x
Puebla,2018,COG36,Servicios de Comunicación Social y Publicidad,208000.00,94192336.24,x
Puebla,2018,COG37,Servicios de Traslados y Viáticos,28000655.00,24953612.24,x
Puebla,2018,COG38,Servicios Oficiales,228560191.00,452231749.60,x
Puebla,2018,COG39,Otros Servicios Generales,670942289.00,1510911806.00,x
Puebla,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",23332499045.00,36694560895.00,x
Puebla,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,16563828092.00,21906552729.00,x
Puebla,2018,COG42,Transferencias al Resto del Sector Público,22754093.00,2927179443.00,x
Puebla,2018,COG43,Subsidios y Subvenciones,185500000.00,530677578.00,x
Puebla,2018,COG44,Ayudas Sociales,6509562643.00,11077200230.00,x
Puebla,2018,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Puebla,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",3446920.00,202351587.30,x
Puebla,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Puebla,2018,COG48,Donativos,47407297.00,50599327.00,x
Puebla,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Puebla,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",62236881.00,338109080.20,x
Puebla,2018,COG51,Mobiliario y Equipo de Administración,0.00,33914933.72,x
Puebla,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,2859422.70,x
Puebla,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,856763.41,x
Puebla,2018,COG54,Vehículos y Equipo de Transporte,0.00,218962057.40,x
Puebla,2018,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Puebla,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",0.00,7195200.67,x
Puebla,2018,COG57,Activos Biológicos,0.00,0.00,x
Puebla,2018,COG58,Bienes Inmuebles,62236881.00,61940123.54,x
Puebla,2018,COG59,Activos Intangibles,0.00,12380578.74,x
Puebla,2018,COG06,Inversión Pública                  ,4085645914.00,3030143646.00,x
Puebla,2018,COG61,Obra Pública en Bienes de Dominio Público,0.00,0.00,x
Puebla,2018,COG62,Obra Pública en Bienes Propios,4085645914.00,3030143646.00,x
Puebla,2018,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Puebla,2018,COG07,Inversiones Financieras y Otras Provisiones,5905682025.00,1295024721.00,x
Puebla,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Puebla,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Puebla,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Puebla,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Puebla,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",1367043865.00,1295024721.00,x
Puebla,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Puebla,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,4538638160.00,0.00,x
Puebla,2018,COG08,Participaciones y Aportaciones     ,16552881607.00,16626355182.00,x
Puebla,2018,COG81,Participaciones,7777932402.00,8108663437.00,x
Puebla,2018,COG82,Aportaciones,8774949205.00,8517691746.00,x
Puebla,2018,COG83,Convenios,0.00,0.00,x
Puebla,2018,COG09,Deuda Pública                      ,732845063.00,729187949.20,x
Puebla,2018,COG91,Amortización de la Deuda Pública,123509697.00,123509694.20,x
Puebla,2018,COG92,Intereses de la Deuda Pública,568344013.00,563869208.90,x
Puebla,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Puebla,2018,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Puebla,2018,COG95,Costo por Coberturas,22958000.00,24350000.00,x
Puebla,2018,COG96,Apoyos Financieros,0.00,0.00,x
Puebla,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,18033353.00,17459046.00,x
Puebla,2018,COGTOT,Total del Gasto,85881806829.00,96804316876.00,x
Queretaro,2018,COG01, Servicios Personales               ,2440417422.00,1988935614.00,x
Queretaro,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,936779512.00,935059278.00,x
Queretaro,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,98521900.00,115401193.00,x
Queretaro,2018,COG13,Remuneraciones Adicionales y Especiales,331136498.00,334271349.00,x
Queretaro,2018,COG14,Seguridad Social,230803099.00,205493802.00,x
Queretaro,2018,COG15,Otras Prestaciones Sociales y Económicas,373842309.00,357897320.00,x
Queretaro,2018,COG16,Previsiones,438188714.00,0.00,x
Queretaro,2018,COG17,Pago de Estímulos a Servidores Públicos,31145390.00,40812672.00,x
Queretaro,2018,COG02,Materiales y Suministros           ,259146084.00,280003445.00,x
Queretaro,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",59717858.00,66795709.00,x
Queretaro,2018,COG22,Alimentos y Utensilios,9213839.00,12479782.00,x
Queretaro,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,741000.00,738789.00,x
Queretaro,2018,COG24,Materiales y Artículos de Construcción y Reparación,4288750.00,16636010.00,x
Queretaro,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",4728691.00,4614609.00,x
Queretaro,2018,COG26,"Combustibles, Lubricantes y Aditivos",64177341.00,74900883.00,x
Queretaro,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",3834365.00,27667954.00,x
Queretaro,2018,COG28,Materiales y Suministros para Seguridad,5000.00,24314801.00,x
Queretaro,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",112439240.00,51854908.00,x
Queretaro,2018,COG03,Servicios Generales                ,1190298498.00,1147157331.00,x
Queretaro,2018,COG31,Servicios Básicos,88344482.00,72572192.00,x
Queretaro,2018,COG32,Servicios de Arrendamiento,78152388.00,72709512.00,x
Queretaro,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",254033396.00,313337015.00,x
Queretaro,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",48450615.00,42920143.00,x
Queretaro,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",108784858.00,205106983.00,x
Queretaro,2018,COG36,Servicios de Comunicación Social y Publicidad,170880702.00,171098594.00,x
Queretaro,2018,COG37,Servicios de Traslados y Viáticos,16067248.00,11587195.00,x
Queretaro,2018,COG38,Servicios Oficiales,91840659.00,199756913.00,x
Queretaro,2018,COG39,Otros Servicios Generales,333744150.00,58068784.00,x
Queretaro,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",15611763371.00,22193612655.00,x
Queretaro,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,9515606944.00,2690445573.00,x
