Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Chihuahua,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,15376907532.00,x
Chihuahua,2019,EATOTAL,TOTAL DE LOS INGRESOS,69439160190.00,86086470967.00,x
Ciudad de Mexico,2019,EAA,Impuestos,57390738966.00,58792063112.00,x
Ciudad de Mexico,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Ciudad de Mexico,2019,EAC,Contribuciones de Mejoras,0.00,0.00,x
Ciudad de Mexico,2019,EAD,Derechos,14403345782.00,13186417910.00,x
Ciudad de Mexico,2019,EAE,Productos,14790628478.00,15029140371.00,x
Ciudad de Mexico,2019,EAF,Aprovechamientos,6178236643.00,6523745656.00,x
Ciudad de Mexico,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Ciudad de Mexico,2019,EAH,Participaciones,89929926961.00,87588628225.00,x
Ciudad de Mexico,2019,EAH1,Fondo General de Participaciones,68390960677.00,65017854638.00,x
Ciudad de Mexico,2019,EAH2,Fondo de Fomento Municipal,4103362471.00,3785124961.00,x
Ciudad de Mexico,2019,EAH3,Fondo de Fiscalización y Recaudación,3862542583.00,3511840467.00,x
Ciudad de Mexico,2019,EAH4,Fondo de Compensación,0.00,0.00,x
Ciudad de Mexico,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Ciudad de Mexico,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,1983946643.00,1001292291.00,x
Ciudad de Mexico,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Ciudad de Mexico,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Ciudad de Mexico,2019,EAH9,Gasolinas y Diésel,1514902742.00,1331552470.00,x
Ciudad de Mexico,2019,EAH10,Fondo de Impuesto Sobre la Renta,10074211845.00,9631365729.00,x
Ciudad de Mexico,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,3309597669.00,x
Ciudad de Mexico,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,7844779286.00,9283212001.00,x
Ciudad de Mexico,2019,EAI1,Tenencia o Uso de Vehículos,5538805.00,508515.00,x
Ciudad de Mexico,2019,EAI2,Fondo de Compensación ISAN,597127395.00,597127392.00,x
Ciudad de Mexico,2019,EAI3,Impuesto Sobre Automóviles Nuevos,2294643560.00,1864399123.00,x
Ciudad de Mexico,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,199986193.00,132513482.00,x
Ciudad de Mexico,2019,EAI5,Otros Incentivos Económicos,4747483333.00,6688663489.00,x
Ciudad de Mexico,2019,EAJ,Transferencias,0.00,0.00,x
Ciudad de Mexico,2019,EAK,Convenios,0.00,0.00,x
Ciudad de Mexico,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,x
Ciudad de Mexico,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,-985736228.00,x
Ciudad de Mexico,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Ciudad de Mexico,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,-985736228.00,x
Ciudad de Mexico,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,190537656116.00,189417471047.00,x
Ciudad de Mexico,2019,EAM,Aportaciones,15920971296.00,16556131866.00,x
Ciudad de Mexico,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0.00,0.00,x
Ciudad de Mexico,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,4605761635.00,4564886325.00,x
Ciudad de Mexico,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,1164772472.00,1229362638.00,x
Ciudad de Mexico,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,6924286737.00,7077197489.00,x
Ciudad de Mexico,2019,EAM5,Fondo de Aportaciones Múltiples,583798165.00,904448303.00,x
Ciudad de Mexico,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0.00,0.00,x
Ciudad de Mexico,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,490865802.00,508645648.00,x
Ciudad de Mexico,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2151486485.00,2271591463.00,x
Ciudad de Mexico,2019,EAN,Convenios,5713000000.00,9951463840.00,x
Ciudad de Mexico,2019,EAN1,Convenios de Protección Social en Salud,0.00,3012077670.00,x
Ciudad de Mexico,2019,EAN2,Convenios de Descentralización,0.00,0.00,x
Ciudad de Mexico,2019,EAN3,Convenios de Reasignación,0.00,2558321698.00,x
Ciudad de Mexico,2019,EAN4,Otros Convenios y Subsidios,5713000000.00,4381064472.00,x
Ciudad de Mexico,2019,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Ciudad de Mexico,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Ciudad de Mexico,2019,EAO2,Fondo Minero,0.00,0.00,x
Ciudad de Mexico,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Ciudad de Mexico,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Ciudad de Mexico,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,21633971296.00,26507595706.00,x
Ciudad de Mexico,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,5500000000.00,5500000000.00,x
Ciudad de Mexico,2019,EAR1,Ingresos Derivados de Financiamientos,5500000000.00,5500000000.00,x
Ciudad de Mexico,2019,EATOTAL,TOTAL DE LOS INGRESOS,217671627412.00,221425066753.00,x
Coahuila,2019,EAA,Impuestos,3361531442.00,3351094154.00,x
Coahuila,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Coahuila,2019,EAC,Contribuciones de Mejoras,541644401.00,720927988.00,x
Coahuila,2019,EAD,Derechos,3112091005.00,4097191986.00,x
Coahuila,2019,EAE,Productos,59766508.00,246533746.00,x
Coahuila,2019,EAF,Aprovechamientos,3500000.00,37426265.00,x
Coahuila,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Coahuila,2019,EAH,Participaciones,19910456523.00,19227139242.00,x
Coahuila,2019,EAH1,Fondo General de Participaciones,15600901770.00,14747433478.00,x
Coahuila,2019,EAH2,Fondo de Fomento Municipal,628246017.00,602756341.00,x
Coahuila,2019,EAH3,Fondo de Fiscalización y Recaudación,735293913.00,738284947.00,x
Coahuila,2019,EAH4,Fondo de Compensación,0.00,0.00,x
Coahuila,2019,EAH5,Fondo de Extracción de hidrocarburos,12741773.00,12573549.00,x
Coahuila,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,486433819.00,509335573.00,x
Coahuila,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Coahuila,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Coahuila,2019,EAH9,Gasolinas y Diésel,672784811.00,529723787.00,x
Coahuila,2019,EAH10,Fondo de Impuesto Sobre la Renta,1774054420.00,2087031567.00,x
Coahuila,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,x
Coahuila,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,1533045202.00,1111945259.00,x
Coahuila,2019,EAI1,Tenencia o Uso de Vehículos,0.00,29990.00,x
Coahuila,2019,EAI2,Fondo de Compensación ISAN,85165514.00,85165512.00,x
Coahuila,2019,EAI3,Impuesto Sobre Automóviles Nuevos,366333363.00,363044601.00,x
Coahuila,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,25473500.00,20214438.00,x
Coahuila,2019,EAI5,Otros Incentivos Económicos,1056072825.00,643490718.00,x
Coahuila,2019,EAJ,Transferencias,0.00,0.00,x
Coahuila,2019,EAK,Convenios,0.00,90256652.00,x
Coahuila,2019,EAK1,Otros Convenios y Subsidios,0.00,90256652.00,x
Coahuila,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,x
Coahuila,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Coahuila,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,x
Coahuila,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,28522035081.00,28882515292.00,x
Coahuila,2019,EAM,Aportaciones,16839200000.00,17575431967.00,x
Coahuila,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,10724000000.00,10874182676.00,x
Coahuila,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,2018700000.00,2002723283.00,x
Coahuila,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,797300000.00,805488950.00,x
Coahuila,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2025300000.00,2040026436.00,x
Coahuila,2019,EAM5,Fondo de Aportaciones Múltiples,219500000.00,593404049.00,x
Coahuila,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,270300000.00,275926581.00,x
Coahuila,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0.00,195301245.00,x
Coahuila,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,784100000.00,788378747.00,x
Coahuila,2019,EAN,Convenios,3330800000.00,5663019399.00,x
Coahuila,2019,EAN1,Convenios de Protección Social en Salud,54700000.00,51794780.00,x
Coahuila,2019,EAN2,Convenios de Descentralización,2146800000.00,4683602020.00,x
Coahuila,2019,EAN3,Convenios de Reasignación,1129300000.00,799385748.00,x
Coahuila,2019,EAN4,Otros Convenios y Subsidios,0.00,128236851.00,x
Coahuila,2019,EAO,Fondos Distintos de Aportaciones ,677531277.00,690461438.00,x
Coahuila,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,677531277.00,690461438.00,x
Coahuila,2019,EAO2,Fondo Minero,0.00,0.00,x
Coahuila,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Coahuila,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Coahuila,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,20847531277.00,23928912804.00,x
Coahuila,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,1400000000.00,x
Coahuila,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,1400000000.00,x
Coahuila,2019,EATOTAL,TOTAL DE LOS INGRESOS,49369566358.00,54211428096.00,x
Colima,2019,EAA,Impuestos,867881750.00,841386159.44,x
Colima,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Colima,2019,EAC,Contribuciones de Mejoras,0.00,0.00,x
Colima,2019,EAD,Derechos,412191073.00,401333115.80,x
Colima,2019,EAE,Productos,30537263.00,12925600.80,x
Colima,2019,EAF,Aprovechamientos,98769339.00,697178601.32,x
Colima,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Colima,2019,EAH,Participaciones,5212132667.00,5942097385.00,x
Colima,2019,EAH1,Fondo General de Participaciones,3936341633.00,4307108739.00,x
Colima,2019,EAH2,Fondo de Fomento Municipal,314761438.00,317639304.00,x
Colima,2019,EAH3,Fondo de Fiscalización y Recaudación,204800807.00,191283790.00,x
Colima,2019,EAH4,Fondo de Compensación,0.00,0.00,x
Colima,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Colima,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,88743655.00,153097201.00,x
Colima,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Colima,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Colima,2019,EAH9,Gasolinas y Diésel,228705263.00,257824119.00,x
Colima,2019,EAH10,Fondo de Impuesto Sobre la Renta,438779871.00,513442960.00,x
Colima,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,201701272.00,x
Colima,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,513062145.00,257868262.18,x
Colima,2019,EAI1,Tenencia o Uso de Vehículos,66499.00,4398.00,x
Colima,2019,EAI2,Fondo de Compensación ISAN,15805838.00,15558036.00,x
Colima,2019,EAI3,Impuesto Sobre Automóviles Nuevos,69981472.00,67032908.00,x
Colima,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,26529141.00,x
Colima,2019,EAI5,Otros Incentivos Económicos,427208336.00,148743779.18,x
Colima,2019,EAJ,Transferencias,0.00,0.00,x
Colima,2019,EAK,Convenios,722670000.00,6639104.10,x
Colima,2019,EAK1,Otros Convenios y Subsidios,722670000.00,6639104.10,x
Colima,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,x
Colima,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Colima,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,x
Colima,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,7857244237.00,8159428228.64,x
Colima,2019,EAM,Aportaciones,5969198978.00,6450893735.21,x
Colima,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,3247306380.00,3406644153.27,x
Colima,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,1358462754.00,1462651010.59,x
Colima,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,244443763.00,291897996.00,x
Colima,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,455656581.00,506173177.00,x
Colima,2019,EAM5,Fondo de Aportaciones Múltiples,192966413.00,246367386.00,x
Colima,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,77250584.00,78903144.35,x
Colima,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,134788495.00,182628168.00,x
Colima,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,258324008.00,275628700.00,x
Colima,2019,EAN,Convenios,2652760051.00,1142944803.69,x
Colima,2019,EAN1,Convenios de Protección Social en Salud,229568098.00,169957276.30,x
Colima,2019,EAN2,Convenios de Descentralización,0.00,8720695.00,x
Colima,2019,EAN3,Convenios de Reasignación,1052108617.00,111066107.57,x
Colima,2019,EAN4,Otros Convenios y Subsidios,1371083336.00,853200724.82,x
Colima,2019,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Colima,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Colima,2019,EAO2,Fondo Minero,0.00,0.00,x
Colima,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",1658466734.00,1671770559.63,x
Colima,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,96796003.22,x
Colima,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,10280425763.00,9362405101.75,x
Colima,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,1446727963.58,x
Colima,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,1446727963.58,x
Colima,2019,EATOTAL,TOTAL DE LOS INGRESOS,18137670000.00,18968561293.97,x
Durango,2019,EAA,Impuestos,1681920210.00,1907794846.93,x
Durango,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Durango,2019,EAC,Contribuciones de Mejoras,0.00,0.00,x
Durango,2019,EAD,Derechos,876396165.00,900754319.67,x
Durango,2019,EAE,Productos,75899169.00,112405603.73,x
Durango,2019,EAF,Aprovechamientos,106026085.00,269011323.26,x
Durango,2019,EAG,Ingresos por Ventas de Bienes y Servicios,29400000.00,0.00,x
Durango,2019,EAH,Participaciones,11518886901.00,11207202463.00,x
Durango,2019,EAH1,Fondo General de Participaciones,8789529232.00,8076469121.00,x
Durango,2019,EAH2,Fondo de Fomento Municipal,745263659.00,691662810.00,x
Durango,2019,EAH3,Fondo de Fiscalización y Recaudación,516997741.00,461089777.00,x
Durango,2019,EAH4,Fondo de Compensación,0.00,0.00,x
Durango,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Durango,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,208655240.00,252052015.00,x
Durango,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Durango,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Durango,2019,EAH9,Gasolinas y Diésel,362929932.00,346900312.00,x
Durango,2019,EAH10,Fondo de Impuesto Sobre la Renta,895511097.00,892829296.00,x
Durango,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,486199132.00,x
Durango,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,373867929.00,440422104.01,x
Durango,2019,EAI1,Tenencia o Uso de Vehículos,100131.00,14310.81,x
Durango,2019,EAI2,Fondo de Compensación ISAN,19868076.00,19836888.00,x
Durango,2019,EAI3,Impuesto Sobre Automóviles Nuevos,135047337.00,147369455.85,x
Durango,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,18000000.00,21583452.00,x
Durango,2019,EAI5,Otros Incentivos Económicos,200852385.00,251617997.35,x
Durango,2019,EAJ,Transferencias,0.00,0.00,x
Durango,2019,EAK,Convenios,0.00,0.00,x
Durango,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,x
Durango,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,x
Durango,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Durango,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,x
Durango,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,14662396459.00,14837590660.60,x
Durango,2019,EAM,Aportaciones,13747858355.00,13912520262.00,x
Durango,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,7805419318.00,7778709630.33,x
Durango,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,2287100933.00,2271382508.42,x
Durango,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,1064215350.00,1133867374.00,x
Durango,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1121585094.00,1208893989.00,x
Durango,2019,EAM5,Fondo de Aportaciones Múltiples,511016531.00,495718756.00,x
Durango,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,106949826.00,107463593.25,x
Durango,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,175070700.00,188083597.00,x
Durango,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,676500603.00,728400814.00,x
Durango,2019,EAN,Convenios,2408102948.00,4683499657.58,x
Durango,2019,EAN1,Convenios de Protección Social en Salud,0.00,0.00,x
Durango,2019,EAN2,Convenios de Descentralización,2408102948.00,4663380898.81,x
Durango,2019,EAN3,Convenios de Reasignación,0.00,0.00,x
Durango,2019,EAN4,Otros Convenios y Subsidios,0.00,20118758.77,x
Durango,2019,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Durango,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Durango,2019,EAO2,Fondo Minero,0.00,0.00,x
Durango,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Durango,2019,EAQ,Otras Transferencias Federales Etiquetadas,12416863.00,10031429.66,x
Durango,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,16168378166.00,18606051349.24,x
Durango,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,2283000000.00,x
Durango,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,2283000000.00,x
Durango,2019,EATOTAL,TOTAL DE LOS INGRESOS,30830774625.00,35726642009.84,x
Estado de Mexico,2019,EAA,Impuestos,20407536000.00,21451514000.00,x
Estado de Mexico,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Estado de Mexico,2019,EAC,Contribuciones de Mejoras,421290300.00,506926800.00,x
Estado de Mexico,2019,EAD,Derechos,5965480300.00,7544433500.00,x
Estado de Mexico,2019,EAE,Productos,591994700.00,940469800.00,x
Estado de Mexico,2019,EAF,Aprovechamientos,4631664600.00,3637934600.00,x
Estado de Mexico,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Estado de Mexico,2019,EAH,Participaciones,114764158700.00,117559140400.00,x
Estado de Mexico,2019,EAH1,Fondo General de Participaciones,93356672300.00,89490747100.00,x
Estado de Mexico,2019,EAH2,Fondo de Fomento Municipal,3101824900.00,3008587700.00,x
Estado de Mexico,2019,EAH3,Fondo de Fiscalización y Recaudación,4496662300.00,4464696700.00,x
Estado de Mexico,2019,EAH4,Fondo de Compensación,430501500.00,401131800.00,x
Estado de Mexico,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Estado de Mexico,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,1555088800.00,1785360100.00,x
Estado de Mexico,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Estado de Mexico,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Estado de Mexico,2019,EAH9,Gasolinas y Diésel,0.00,0.00,x
Estado de Mexico,2019,EAH10,Fondo de Impuesto Sobre la Renta,11823408900.00,12856821200.00,x
Estado de Mexico,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,5551795800.00,x
Estado de Mexico,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,6584458000.00,9006445200.00,x
Estado de Mexico,2019,EAI1,Tenencia o Uso de Vehículos,0.00,278700.00,x
Estado de Mexico,2019,EAI2,Fondo de Compensación ISAN,282016000.00,282016000.00,x
Estado de Mexico,2019,EAI3,Impuesto Sobre Automóviles Nuevos,1332285300.00,1172124900.00,x
Estado de Mexico,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,107134200.00,x
Estado de Mexico,2019,EAI5,Otros Incentivos Económicos,4970156700.00,7444891400.00,x
Estado de Mexico,2019,EAJ,Transferencias,0.00,0.00,x
Estado de Mexico,2019,EAK,Convenios,1488465900.00,359064500.00,x
Estado de Mexico,2019,EAK1,Otros Convenios y Subsidios,1488465900.00,359064500.00,x
Estado de Mexico,2019,EAL,Otros Ingresos de Libre Disposición ,2460661300.00,7418233900.00,x
Estado de Mexico,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Estado de Mexico,2019,EAL2,Otros Ingresos en Libre Disposición,2460661300.00,7418233900.00,x
Estado de Mexico,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,157315709800.00,168424162700.00,x
Estado de Mexico,2019,EAM,Aportaciones,77172135200.00,78663943100.00,x
Estado de Mexico,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,37739922000.00,39186284300.00,x
Estado de Mexico,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,10464765700.00,10448319900.00,x
Estado de Mexico,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,6239288900.00,6251277200.00,x
Estado de Mexico,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,11726431000.00,11726431000.00,x
Estado de Mexico,2019,EAM5,Fondo de Aportaciones Múltiples,2556736900.00,2597030100.00,x
Estado de Mexico,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,761651800.00,783329300.00,x
Estado de Mexico,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,516587100.00,497135600.00,x
Estado de Mexico,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,7166751800.00,7174135700.00,x
Estado de Mexico,2019,EAN,Convenios,16248075000.00,17911866800.00,x
Estado de Mexico,2019,EAN1,Convenios de Protección Social en Salud,9714204700.00,9608962400.00,x
Estado de Mexico,2019,EAN2,Convenios de Descentralización,0.00,0.00,x
Estado de Mexico,2019,EAN3,Convenios de Reasignación,0.00,0.00,x
Estado de Mexico,2019,EAN4,Otros Convenios y Subsidios,6533870300.00,8302904400.00,x
Estado de Mexico,2019,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Estado de Mexico,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Estado de Mexico,2019,EAO2,Fondo Minero,0.00,0.00,x
Estado de Mexico,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Estado de Mexico,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Estado de Mexico,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,93420210200.00,96575809900.00,x
Estado de Mexico,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,10100592900.00,3102461600.00,x
Estado de Mexico,2019,EAR1,Ingresos Derivados de Financiamientos,10100592900.00,3102461600.00,x
Estado de Mexico,2019,EATOTAL,TOTAL DE LOS INGRESOS,260836512900.00,268102434200.00,x
Guanajuato,2019,EAA,Impuestos,4505379356.00,4373841343.09,x
Guanajuato,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Guanajuato,2019,EAC,Contribuciones de Mejoras,0.00,0.00,x
Guanajuato,2019,EAD,Derechos,2180354798.00,2223237412.32,x
Guanajuato,2019,EAE,Productos,695408688.00,1054666030.82,x
Guanajuato,2019,EAF,Aprovechamientos,119226089.00,254471533.73,x
Guanajuato,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Guanajuato,2019,EAH,Participaciones,35443983038.00,38595307081.00,x
Guanajuato,2019,EAH1,Fondo General de Participaciones,27557718609.00,27926460939.00,x
Guanajuato,2019,EAH2,Fondo de Fomento Municipal,1106035451.00,1246364721.00,x
Guanajuato,2019,EAH3,Fondo de Fiscalización y Recaudación,2149643770.00,2182459438.00,x
Guanajuato,2019,EAH4,Fondo de Compensación,0.00,0.00,x
Guanajuato,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Guanajuato,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,605998686.00,958937715.00,x
Guanajuato,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Guanajuato,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Guanajuato,2019,EAH9,Gasolinas y Diésel,985697781.00,852794197.00,x
Guanajuato,2019,EAH10,Fondo de Impuesto Sobre la Renta,3038888741.00,3611493844.00,x
Guanajuato,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,1816796227.00,x
Guanajuato,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,2091018014.00,2343081333.95,x
Guanajuato,2019,EAI1,Tenencia o Uso de Vehículos,0.00,3194089.49,x
Guanajuato,2019,EAI2,Fondo de Compensación ISAN,82128331.00,83441472.00,x
Guanajuato,2019,EAI3,Impuesto Sobre Automóviles Nuevos,459938783.00,374241997.39,x
Guanajuato,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,59781305.00,61247073.00,x
Guanajuato,2019,EAI5,Otros Incentivos Económicos,1489169595.00,1820956702.07,x
Guanajuato,2019,EAJ,Transferencias,0.00,69135830.71,x
Guanajuato,2019,EAK,Convenios,0.00,0.00,x
Guanajuato,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,x
Guanajuato,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,x
