Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Michoacan,2018,CFDS5,Educación,27162555790.00,32825047631.28,x
Michoacan,2018,CFDS6,Protección Social,989061925.00,923985009.61,x
Michoacan,2018,CFDS7,Otros Asuntos Sociales,538869181.00,100626732.58,x
Michoacan,2018,CFDE,Desarrollo Económico,2471832273.00,2472849779.79,x
Michoacan,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",444174844.00,604026065.26,x
Michoacan,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",1277990619.00,1118779085.33,x
Michoacan,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Michoacan,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Michoacan,2018,CFDE5,Transporte,529904426.00,485272159.12,x
Michoacan,2018,CFDE6,Comunicaciones,0.00,0.00,x
Michoacan,2018,CFDE7,Turismo,143792161.00,183303640.82,x
Michoacan,2018,CFDE8,"Ciencia, Tecnología e Innovación",30297944.00,28988273.15,x
Michoacan,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,45672279.00,52480556.11,x
Michoacan,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,14393011506.00,14503265674.70,x
Michoacan,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,3133903551.00,2794360020.70,x
Michoacan,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",11259107955.00,11708905654.00,x
Michoacan,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Michoacan,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Michoacan,2018,CFTOTAL,Total del gasto,65605412298.00,74995920072.09,x
Morelos,2018,CFG,Gobierno,20822491015.00,26389255552.00,x
Morelos,2018,CFG1,Legislación,9364660.00,10266046.00,x
Morelos,2018,CFG2,Justicia,587355123.00,527919155.00,x
Morelos,2018,CFG3,Coordinación de la Política de Gobierno,272681972.00,1025389454.00,x
Morelos,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Morelos,2018,CFG5,Asuntos Financieros y Hacendarios,18779799943.00,23325100897.00,x
Morelos,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Morelos,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,929310742.00,1201196771.00,x
Morelos,2018,CFG8,Otros Servicios Generales,243978575.00,299383229.00,x
Morelos,2018,CFDS,Desarrollo Social,721256749.00,2763431674.00,x
Morelos,2018,CFDS1,Protección Ambiental,41706762.00,124666943.00,x
Morelos,2018,CFDS2,Vivienda y Servicios a la Comunidad,74706581.00,1322193874.00,x
Morelos,2018,CFDS3,Salud,20325000.00,85449780.00,x
Morelos,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",93668899.00,228177101.00,x
Morelos,2018,CFDS5,Educación,392827321.00,904976549.00,x
Morelos,2018,CFDS6,Protección Social,0.00,0.00,x
Morelos,2018,CFDS7,Otros Asuntos Sociales,98022186.00,97967427.00,x
Morelos,2018,CFDE,Desarrollo Económico,499935236.00,900969297.00,x
Morelos,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",134694263.00,43980074.00,x
Morelos,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",120122000.00,155693112.00,x
Morelos,2018,CFDE3,Combustibles y Energía,0.00,2614929.00,x
Morelos,2018,CFDE4,"Minería, Manufacturas y Construcción",95000000.00,0.00,x
Morelos,2018,CFDE5,Transporte,90410973.00,630783521.00,x
Morelos,2018,CFDE6,Comunicaciones,0.00,0.00,x
Morelos,2018,CFDE7,Turismo,36482000.00,38153933.00,x
Morelos,2018,CFDE8,"Ciencia, Tecnología e Innovación",23226000.00,29699750.00,x
Morelos,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,43978.00,x
Morelos,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,748385000.00,2788519997.00,x
Morelos,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,748385000.00,1303350977.00,x
Morelos,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Morelos,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Morelos,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,1485169020.00,x
Morelos,2018,CFTOTAL,Total del gasto,22792068000.00,32842176520.00,x
Nayarit,2018,CFG,Gobierno,3502821200.71,4317455862.69,x
Nayarit,2018,CFG1,Legislación,315653000.00,343992412.42,x
Nayarit,2018,CFG2,Justicia,1008652418.86,1151588180.66,x
Nayarit,2018,CFG3,Coordinación de la Política de Gobierno,446379599.82,541226068.18,x
Nayarit,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Nayarit,2018,CFG5,Asuntos Financieros y Hacendarios,731975101.79,812294795.25,x
Nayarit,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Nayarit,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,695954198.62,895249351.99,x
Nayarit,2018,CFG8,Otros Servicios Generales,304206881.62,573105054.19,x
Nayarit,2018,CFDS,Desarrollo Social,12826736759.35,14887646682.11,x
Nayarit,2018,CFDS1,Protección Ambiental,27306082.38,28554696.24,x
Nayarit,2018,CFDS2,Vivienda y Servicios a la Comunidad,827175295.58,1077142526.25,x
Nayarit,2018,CFDS3,Salud,1963126032.00,2399129784.70,x
Nayarit,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",233865486.20,387410077.96,x
Nayarit,2018,CFDS5,Educación,8382907248.97,9405337639.49,x
Nayarit,2018,CFDS6,Protección Social,1392356614.22,1590071957.47,x
Nayarit,2018,CFDS7,Otros Asuntos Sociales,0.00,0.00,x
Nayarit,2018,CFDE,Desarrollo Económico,595102142.94,788947827.76,x
Nayarit,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",153024439.55,143685701.74,x
Nayarit,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",116319385.48,187026473.73,x
Nayarit,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Nayarit,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Nayarit,2018,CFDE5,Transporte,108349709.11,155976489.73,x
Nayarit,2018,CFDE6,Comunicaciones,0.00,0.00,x
Nayarit,2018,CFDE7,Turismo,208826158.80,294110744.94,x
Nayarit,2018,CFDE8,"Ciencia, Tecnología e Innovación",8582450.00,8148417.62,x
Nayarit,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Nayarit,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,4111289175.00,8808619966.91,x
Nayarit,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,586381645.00,5196838988.85,x
Nayarit,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",3524907530.00,3611780978.06,x
Nayarit,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Nayarit,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Nayarit,2018,CFTOTAL,Total del gasto,21035949278.00,28802670339.47,x
Nuevo Leon,2018,CFG,Gobierno,19028920562.84,20255130785.69,x
Nuevo Leon,2018,CFG1,Legislación,556114723.00,566039785.00,x
Nuevo Leon,2018,CFG2,Justicia,7485914393.20,6708853855.65,x
Nuevo Leon,2018,CFG3,Coordinación de la Política de Gobierno,1449207006.04,1495613428.81,x
Nuevo Leon,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Nuevo Leon,2018,CFG5,Asuntos Financieros y Hacendarios,1400014295.34,4168006312.14,x
Nuevo Leon,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Nuevo Leon,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,5834887484.89,4989755259.17,x
Nuevo Leon,2018,CFG8,Otros Servicios Generales,2302782660.37,2326862144.92,x
Nuevo Leon,2018,CFDS,Desarrollo Social,50641433929.37,50513207669.16,x
Nuevo Leon,2018,CFDS1,Protección Ambiental,77821616.82,142445267.15,x
Nuevo Leon,2018,CFDS2,Vivienda y Servicios a la Comunidad,973361434.22,1147866843.75,x
Nuevo Leon,2018,CFDS3,Salud,5757989726.15,5424768204.45,x
Nuevo Leon,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",1020144587.68,973882271.65,x
Nuevo Leon,2018,CFDS5,Educación,34848593253.79,34844362481.26,x
Nuevo Leon,2018,CFDS6,Protección Social,7943294635.92,7971300754.66,x
Nuevo Leon,2018,CFDS7,Otros Asuntos Sociales,20228674.79,8581846.24,x
Nuevo Leon,2018,CFDE,Desarrollo Económico,2834678414.38,2989011256.18,x
Nuevo Leon,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",957001396.60,614510421.07,x
Nuevo Leon,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",358656080.21,408537313.72,x
Nuevo Leon,2018,CFDE3,Combustibles y Energía,1847678.06,1854446.00,x
Nuevo Leon,2018,CFDE4,"Minería, Manufacturas y Construcción",1034616.84,28135.14,x
Nuevo Leon,2018,CFDE5,Transporte,1210599017.25,1607920717.04,x
Nuevo Leon,2018,CFDE6,Comunicaciones,0.00,0.00,x
Nuevo Leon,2018,CFDE7,Turismo,235170949.60,253568234.57,x
Nuevo Leon,2018,CFDE8,"Ciencia, Tecnología e Innovación",29220510.62,28839997.57,x
Nuevo Leon,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,41148165.20,73751991.07,x
Nuevo Leon,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,23150829068.73,36213860349.66,x
Nuevo Leon,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,7418612919.17,19758471243.34,x
Nuevo Leon,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",14762897645.74,16455389106.32,x
Nuevo Leon,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Nuevo Leon,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,969318503.82,0.00,x
Nuevo Leon,2018,CFTOTAL,Total del gasto,95655861975.32,109971210060.69,x
Oaxaca,2018,CFG,Gobierno,9241801746.69,12380449742.25,x
Oaxaca,2018,CFG1,Legislación,572597349.93,1021412773.46,x
Oaxaca,2018,CFG2,Justicia,1977781098.93,2254699598.60,x
Oaxaca,2018,CFG3,Coordinación de la Política de Gobierno,2014381142.27,0.00,x
Oaxaca,2018,CFG4,Relaciones Exteriores,0.00,2951021435.21,x
Oaxaca,2018,CFG5,Asuntos Financieros y Hacendarios,1325067953.22,3048989866.67,x
Oaxaca,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Oaxaca,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1585594774.46,1747402642.03,x
Oaxaca,2018,CFG8,Otros Servicios Generales,1766379427.88,1356923426.28,x
Oaxaca,2018,CFDS,Desarrollo Social,39426623406.11,47267075609.53,x
Oaxaca,2018,CFDS1,Protección Ambiental,207520144.00,428020178.35,x
Oaxaca,2018,CFDS2,Vivienda y Servicios a la Comunidad,2655728882.19,4473683481.19,x
Oaxaca,2018,CFDS3,Salud,6801647514.12,7679379741.92,x
Oaxaca,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",333549471.49,769433292.04,x
Oaxaca,2018,CFDS5,Educación,27548747641.24,31182457892.47,x
Oaxaca,2018,CFDS6,Protección Social,1857957902.86,2679461786.76,x
Oaxaca,2018,CFDS7,Otros Asuntos Sociales,21471850.21,54639236.80,x
Oaxaca,2018,CFDE,Desarrollo Económico,3162195816.20,2762490217.49,x
Oaxaca,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",1274056229.93,482307005.08,x
Oaxaca,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",417775591.00,664156763.13,x
Oaxaca,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Oaxaca,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Oaxaca,2018,CFDE5,Transporte,547809052.92,651067661.40,x
Oaxaca,2018,CFDE6,Comunicaciones,62523073.20,674172657.75,x
Oaxaca,2018,CFDE7,Turismo,495159825.00,283666899.44,x
Oaxaca,2018,CFDE8,"Ciencia, Tecnología e Innovación",364872044.15,7119230.69,x
Oaxaca,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Oaxaca,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,15189165687.00,27207082835.29,x
Oaxaca,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,1772582372.00,12262015051.50,x
Oaxaca,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",13416583315.00,14945067783.79,x
Oaxaca,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Oaxaca,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Oaxaca,2018,CFTOTAL,Total del gasto,67019786656.00,89617098404.56,x
Puebla,2018,CFG,Gobierno,10339254682.00,13486764784.47,x
Puebla,2018,CFG1,Legislación,303799219.00,331699993.12,x
Puebla,2018,CFG2,Justicia,2641342233.00,1612833332.24,x
Puebla,2018,CFG3,Coordinación de la Política de Gobierno,1168070331.00,1371091664.37,x
Puebla,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Puebla,2018,CFG5,Asuntos Financieros y Hacendarios,2811834687.00,6289771986.46,x
Puebla,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Puebla,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,2857603791.00,2967195707.26,x
Puebla,2018,CFG8,Otros Servicios Generales,556604421.00,914172101.02,x
Puebla,2018,CFDS,Desarrollo Social,52206342241.00,58127550833.37,x
Puebla,2018,CFDS1,Protección Ambiental,400237693.00,1556207395.52,x
Puebla,2018,CFDS2,Vivienda y Servicios a la Comunidad,1556223051.00,1964834533.53,x
Puebla,2018,CFDS3,Salud,5367150775.00,6222679319.97,x
Puebla,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",833461178.00,1058645611.23,x
Puebla,2018,CFDS5,Educación,38195333211.00,41917785726.75,x
Puebla,2018,CFDS6,Protección Social,5495370963.00,5169199469.44,x
Puebla,2018,CFDS7,Otros Asuntos Sociales,358565370.00,238198776.93,x
Puebla,2018,CFDE,Desarrollo Económico,6036266421.00,6056126414.05,x
Puebla,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",471497349.00,525765241.24,x
Puebla,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",436370052.00,766124059.74,x
Puebla,2018,CFDE3,Combustibles y Energía,47225451.00,0.00,x
Puebla,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Puebla,2018,CFDE5,Transporte,1116327766.00,3137141391.75,x
Puebla,2018,CFDE6,Comunicaciones,1863499889.00,83913046.47,x
Puebla,2018,CFDE7,Turismo,1095265928.00,321111668.90,x
Puebla,2018,CFDE8,"Ciencia, Tecnología e Innovación",19020437.00,184307728.17,x
Puebla,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,987059549.00,1037763277.78,x
Puebla,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,17299943485.00,19133874843.80,x
Puebla,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,714811710.00,711728903.16,x
Puebla,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",16567098422.00,18404686894.64,x
Puebla,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Puebla,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,18033353.00,17459046.00,x
Puebla,2018,CFTOTAL,Total del gasto,85881806829.00,96804316875.69,x
Queretaro,2018,CFG,Gobierno,4912759561.00,10413632015.00,x
Queretaro,2018,CFG1,Legislación,375328342.00,2000000.00,x
Queretaro,2018,CFG2,Justicia,1946351563.00,339752665.00,x
Queretaro,2018,CFG3,Coordinación de la Política de Gobierno,371030619.00,197658158.00,x
Queretaro,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Queretaro,2018,CFG5,Asuntos Financieros y Hacendarios,297450357.00,8974227701.00,x
Queretaro,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Queretaro,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,888808870.00,494749456.00,x
Queretaro,2018,CFG8,Otros Servicios Generales,1033789810.00,405244035.00,x
Queretaro,2018,CFDS,Desarrollo Social,17489171492.00,16836029269.00,x
Queretaro,2018,CFDS1,Protección Ambiental,310393010.00,71001006.00,x
Queretaro,2018,CFDS2,Vivienda y Servicios a la Comunidad,155330806.00,2480244269.00,x
Queretaro,2018,CFDS3,Salud,3973820305.00,3303612558.00,x
Queretaro,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",605270332.00,325950406.00,x
Queretaro,2018,CFDS5,Educación,11286590742.00,9752079342.00,x
Queretaro,2018,CFDS6,Protección Social,1045998024.00,817473723.00,x
Queretaro,2018,CFDS7,Otros Asuntos Sociales,111768273.00,85667965.00,x
Queretaro,2018,CFDE,Desarrollo Económico,11621145483.00,2584215477.00,x
Queretaro,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",108053522.00,138009661.00,x
Queretaro,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",114989145.00,267266728.00,x
Queretaro,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Queretaro,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Queretaro,2018,CFDE5,Transporte,499025201.00,1556760414.00,x
Queretaro,2018,CFDE6,Comunicaciones,0.00,0.00,x
Queretaro,2018,CFDE7,Turismo,133834888.00,157205164.00,x
Queretaro,2018,CFDE8,"Ciencia, Tecnología e Innovación",25590527.00,7590527.00,x
Queretaro,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,10739652200.00,457382983.00,x
Queretaro,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,6084054631.00,7713027432.00,x
Queretaro,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,230589330.00,239459406.00,x
Queretaro,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",5853465301.00,7473568026.00,x
Queretaro,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Queretaro,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Queretaro,2018,CFTOTAL,Total del gasto,40107131167.00,37546904193.00,x
Quintana Roo,2018,CFG,Gobierno,7676397137.00,7292210081.71,x
Quintana Roo,2018,CFG1,Legislación,629748441.00,775970244.50,x
Quintana Roo,2018,CFG2,Justicia,1458019467.00,1640007438.90,x
Quintana Roo,2018,CFG3,Coordinación de la Política de Gobierno,668167653.00,1176579324.93,x
Quintana Roo,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Quintana Roo,2018,CFG5,Asuntos Financieros y Hacendarios,2997788766.00,1200567138.20,x
Quintana Roo,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Quintana Roo,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1370483845.00,1650526876.36,x
Quintana Roo,2018,CFG8,Otros Servicios Generales,552188965.00,848559058.82,x
Quintana Roo,2018,CFDS,Desarrollo Social,12510760286.00,15867479699.51,x
Quintana Roo,2018,CFDS1,Protección Ambiental,70021293.00,385433776.11,x
Quintana Roo,2018,CFDS2,Vivienda y Servicios a la Comunidad,129177440.00,654232247.06,x
Quintana Roo,2018,CFDS3,Salud,3122869968.00,4226217394.71,x
Quintana Roo,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",198854827.00,499328120.82,x
Quintana Roo,2018,CFDS5,Educación,8330556760.00,9355007954.53,x
Quintana Roo,2018,CFDS6,Protección Social,551240684.00,610402156.85,x
Quintana Roo,2018,CFDS7,Otros Asuntos Sociales,108039314.00,136858049.43,x
Quintana Roo,2018,CFDE,Desarrollo Económico,833829369.00,2201383355.78,x
Quintana Roo,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",159102780.00,223228150.81,x
Quintana Roo,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",194853038.00,461580323.06,x
Quintana Roo,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Quintana Roo,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Quintana Roo,2018,CFDE5,Transporte,168045684.00,611692895.10,x
Quintana Roo,2018,CFDE6,Comunicaciones,325160.00,5675093.62,x
Quintana Roo,2018,CFDE7,Turismo,269152988.00,819796249.17,x
Quintana Roo,2018,CFDE8,"Ciencia, Tecnología e Innovación",37798759.00,69133452.53,x
Quintana Roo,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,4550960.00,10277191.49,x
Quintana Roo,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,7394677363.00,8543053713.66,x
Quintana Roo,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,2055162002.00,2187894663.09,x
Quintana Roo,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",4202888796.00,4901893076.66,x
Quintana Roo,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Quintana Roo,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,1136626565.00,1453265973.91,x
Quintana Roo,2018,CFTOTAL,Total del gasto,28415664155.00,33904126850.66,x
San Luis Potosi,2018,CFG,Gobierno,9463891000.00,9527384000.00,x
San Luis Potosi,2018,CFG1,Legislación,0.00,0.00,x
San Luis Potosi,2018,CFG2,Justicia,2922445000.00,3205541000.00,x
San Luis Potosi,2018,CFG3,Coordinación de la Política de Gobierno,2972579000.00,2947060000.00,x
San Luis Potosi,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
San Luis Potosi,2018,CFG5,Asuntos Financieros y Hacendarios,1770239000.00,1456847000.00,x
San Luis Potosi,2018,CFG6,Seguridad Nacional,0.00,0.00,x
San Luis Potosi,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1773296000.00,1892107000.00,x
San Luis Potosi,2018,CFG8,Otros Servicios Generales,25332000.00,25829000.00,x
San Luis Potosi,2018,CFDS,Desarrollo Social,28857805000.00,33531648000.00,x
San Luis Potosi,2018,CFDS1,Protección Ambiental,325765000.00,742334000.00,x
San Luis Potosi,2018,CFDS2,Vivienda y Servicios a la Comunidad,893932000.00,2149855000.00,x
San Luis Potosi,2018,CFDS3,Salud,4438583000.00,5161456000.00,x
San Luis Potosi,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",780869000.00,1001397000.00,x
San Luis Potosi,2018,CFDS5,Educación,17864626000.00,19767203000.00,x
San Luis Potosi,2018,CFDS6,Protección Social,904219000.00,1055740000.00,x
San Luis Potosi,2018,CFDS7,Otros Asuntos Sociales,3649811000.00,3653663000.00,x
San Luis Potosi,2018,CFDE,Desarrollo Económico,1740693000.00,2173934000.00,x
San Luis Potosi,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",331959000.00,379452000.00,x
San Luis Potosi,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",497404000.00,590280000.00,x
San Luis Potosi,2018,CFDE3,Combustibles y Energía,73498000.00,7786000.00,x
San Luis Potosi,2018,CFDE4,"Minería, Manufacturas y Construcción",144530000.00,215570000.00,x
San Luis Potosi,2018,CFDE5,Transporte,304070000.00,619408000.00,x
San Luis Potosi,2018,CFDE6,Comunicaciones,0.00,2812000.00,x
San Luis Potosi,2018,CFDE7,Turismo,138957000.00,284511000.00,x
San Luis Potosi,2018,CFDE8,"Ciencia, Tecnología e Innovación",239730000.00,16419000.00,x
San Luis Potosi,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,10545000.00,57696000.00,x
San Luis Potosi,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,3772756000.00,3787030000.00,x
San Luis Potosi,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
San Luis Potosi,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",3772756000.00,3787030000.00,x
San Luis Potosi,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
San Luis Potosi,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
San Luis Potosi,2018,CFTOTAL,Total del gasto,43835145000.00,49019996000.00,x
Sinaloa,2018,CFG,Gobierno,6135719768.00,7375270736.00,x
Sinaloa,2018,CFG1,Legislación,419376108.00,455319070.00,x
Sinaloa,2018,CFG2,Justicia,2076222675.00,1714283784.00,x
Sinaloa,2018,CFG3,Coordinación de la Política de Gobierno,614151464.00,849669113.00,x
Sinaloa,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Sinaloa,2018,CFG5,Asuntos Financieros y Hacendarios,828024739.00,1075136477.00,x
Sinaloa,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Sinaloa,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1902297414.00,2960758382.00,x
Sinaloa,2018,CFG8,Otros Servicios Generales,295647368.00,320103910.00,x
Sinaloa,2018,CFDS,Desarrollo Social,35372342764.00,38808996143.00,x
Sinaloa,2018,CFDS1,Protección Ambiental,581764854.00,589150138.00,x
Sinaloa,2018,CFDS2,Vivienda y Servicios a la Comunidad,901079724.00,4400181395.00,x
Sinaloa,2018,CFDS3,Salud,5248330856.00,6209278198.00,x
Sinaloa,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",255348237.00,429958201.00,x
Sinaloa,2018,CFDS5,Educación,24491185688.00,23446382935.00,x
Sinaloa,2018,CFDS6,Protección Social,3880185590.00,3677994452.00,x
Sinaloa,2018,CFDS7,Otros Asuntos Sociales,14447815.00,56050824.00,x
Sinaloa,2018,CFDE,Desarrollo Económico,2817016993.00,3888498744.30,x
Sinaloa,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",434619750.00,1057961771.30,x
Sinaloa,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",806749276.00,770975199.00,x
Sinaloa,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Sinaloa,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Sinaloa,2018,CFDE5,Transporte,1170809985.00,1144427272.00,x
Sinaloa,2018,CFDE6,Comunicaciones,0.00,0.00,x
Sinaloa,2018,CFDE7,Turismo,230151305.00,593302147.00,x
Sinaloa,2018,CFDE8,"Ciencia, Tecnología e Innovación",174686677.00,321832355.00,x
Sinaloa,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Sinaloa,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,7549067548.00,8881780253.00,x
Sinaloa,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,572146584.00,576926504.00,x
Sinaloa,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",6976920964.00,8304853749.00,x
Sinaloa,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Sinaloa,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Sinaloa,2018,CFTOTAL,Total del gasto,51874147073.00,58954545876.30,x
Sonora,2018,CFG,Gobierno,9208275034.55,9995144691.06,x
Sonora,2018,CFG1,Legislación,880851640.00,971676088.61,x
