Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Hidalgo,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Hidalgo,2018,CFTOTAL,Total del gasto,40260768097.00,46446397686.00,x
Jalisco,2018,CFG,Gobierno,15365112614.00,14121476078.00,x
Jalisco,2018,CFG1,Legislación,1002621096.00,1003165575.00,x
Jalisco,2018,CFG2,Justicia,5639729716.00,5460677866.00,x
Jalisco,2018,CFG3,Coordinación de la Política de Gobierno,1702217573.00,1570171728.00,x
Jalisco,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Jalisco,2018,CFG5,Asuntos Financieros y Hacendarios,1217782158.00,890939335.70,x
Jalisco,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Jalisco,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,4685738169.00,4182891231.00,x
Jalisco,2018,CFG8,Otros Servicios Generales,1117023902.00,1013630342.00,x
Jalisco,2018,CFDS,Desarrollo Social,64199343607.00,67359562292.00,x
Jalisco,2018,CFDS1,Protección Ambiental,1060995114.00,1009748035.00,x
Jalisco,2018,CFDS2,Vivienda y Servicios a la Comunidad,2623087989.00,4014503631.00,x
Jalisco,2018,CFDS3,Salud,13598656152.00,14304600910.00,x
Jalisco,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",937263880.40,961645206.90,x
Jalisco,2018,CFDS5,Educación,43483638871.00,44584738023.00,x
Jalisco,2018,CFDS6,Protección Social,2259884930.00,2250948252.00,x
Jalisco,2018,CFDS7,Otros Asuntos Sociales,235816670.70,233378235.10,x
Jalisco,2018,CFDE,Desarrollo Económico,3769039161.00,4715929527.00,x
Jalisco,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",773563268.40,556647873.50,x
Jalisco,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",627699230.80,709312533.20,x
Jalisco,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Jalisco,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Jalisco,2018,CFDE5,Transporte,1937600514.00,2831300866.00,x
Jalisco,2018,CFDE6,Comunicaciones,0.00,0.00,x
Jalisco,2018,CFDE7,Turismo,165377156.40,232815440.50,x
Jalisco,2018,CFDE8,"Ciencia, Tecnología e Innovación",264798991.10,385852813.20,x
Jalisco,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Jalisco,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,24975511618.00,26206346269.00,x
Jalisco,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,2718634458.00,2423865934.00,x
Jalisco,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",22256877160.00,23782480335.00,x
Jalisco,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Jalisco,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Jalisco,2018,CFTOTAL,Total del gasto,108309000000.00,112403000000.00,x
Michoacan,2018,CFG,Gobierno,11697505392.00,13574815537.00,x
Michoacan,2018,CFG1,Legislación,984436830.00,998489986.00,x
Michoacan,2018,CFG2,Justicia,3281180454.00,3153425661.00,x
Michoacan,2018,CFG3,Coordinación de la Política de Gobierno,1823641036.00,1510195402.00,x
Michoacan,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Michoacan,2018,CFG5,Asuntos Financieros y Hacendarios,2007875196.00,2971250804.00,x
Michoacan,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Michoacan,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,3245750808.00,4549130180.00,x
Michoacan,2018,CFG8,Otros Servicios Generales,354621068.00,392323504.10,x
Michoacan,2018,CFDS,Desarrollo Social,37043063127.00,44444989080.00,x
Michoacan,2018,CFDS1,Protección Ambiental,506574895.00,631494621.70,x
Michoacan,2018,CFDS2,Vivienda y Servicios a la Comunidad,778797674.00,1640102687.00,x
Michoacan,2018,CFDS3,Salud,6844266725.00,8088551388.00,x
Michoacan,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",222936937.00,235181010.40,x
Michoacan,2018,CFDS5,Educación,27162555790.00,32825047631.00,x
Michoacan,2018,CFDS6,Protección Social,989061925.00,923985009.60,x
Michoacan,2018,CFDS7,Otros Asuntos Sociales,538869181.00,100626732.60,x
Michoacan,2018,CFDE,Desarrollo Económico,2471832273.00,2472849780.00,x
Michoacan,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",444174844.00,604026065.30,x
Michoacan,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",1277990619.00,1118779085.00,x
Michoacan,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Michoacan,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Michoacan,2018,CFDE5,Transporte,529904426.00,485272159.10,x
Michoacan,2018,CFDE6,Comunicaciones,0.00,0.00,x
Michoacan,2018,CFDE7,Turismo,143792161.00,183303640.80,x
Michoacan,2018,CFDE8,"Ciencia, Tecnología e Innovación",30297944.00,28988273.15,x
Michoacan,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,45672279.00,52480556.11,x
Michoacan,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,14393011506.00,14503265675.00,x
Michoacan,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,3133903551.00,2794360021.00,x
Michoacan,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",11259107955.00,11708905654.00,x
Michoacan,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Michoacan,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Michoacan,2018,CFTOTAL,Total del gasto,65605412298.00,74995920072.00,x
Morelos,2018,CFG,Gobierno,20822491015.00,26389255552.00,x
Morelos,2018,CFG1,Legislación,9364660.00,10266046.00,x
Morelos,2018,CFG2,Justicia,587355123.00,527919155.00,x
Morelos,2018,CFG3,Coordinación de la Política de Gobierno,272681972.00,1025389454.00,x
Morelos,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Morelos,2018,CFG5,Asuntos Financieros y Hacendarios,18779799943.00,23325100897.00,x
Morelos,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Morelos,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,929310742.00,1201196771.00,x
Morelos,2018,CFG8,Otros Servicios Generales,243978575.00,299383229.00,x
Morelos,2018,CFDS,Desarrollo Social,721256749.00,2763431674.00,x
Morelos,2018,CFDS1,Protección Ambiental,41706762.00,124666943.00,x
Morelos,2018,CFDS2,Vivienda y Servicios a la Comunidad,74706581.00,1322193874.00,x
Morelos,2018,CFDS3,Salud,20325000.00,85449780.00,x
Morelos,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",93668899.00,228177101.00,x
Morelos,2018,CFDS5,Educación,392827321.00,904976549.00,x
Morelos,2018,CFDS6,Protección Social,0.00,0.00,x
Morelos,2018,CFDS7,Otros Asuntos Sociales,98022186.00,97967427.00,x
Morelos,2018,CFDE,Desarrollo Económico,499935236.00,900969297.00,x
Morelos,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",134694263.00,43980074.00,x
Morelos,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",120122000.00,155693112.00,x
Morelos,2018,CFDE3,Combustibles y Energía,0.00,2614929.00,x
Morelos,2018,CFDE4,"Minería, Manufacturas y Construcción",95000000.00,0.00,x
Morelos,2018,CFDE5,Transporte,90410973.00,630783521.00,x
Morelos,2018,CFDE6,Comunicaciones,0.00,0.00,x
Morelos,2018,CFDE7,Turismo,36482000.00,38153933.00,x
Morelos,2018,CFDE8,"Ciencia, Tecnología e Innovación",23226000.00,29699750.00,x
Morelos,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,43978.00,x
Morelos,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,748385000.00,2788519997.00,x
Morelos,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,748385000.00,1303350977.00,x
Morelos,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Morelos,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Morelos,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,1485169020.00,x
Morelos,2018,CFTOTAL,Total del gasto,22792068000.00,32842176520.00,x
Nayarit,2018,CFG,Gobierno,3502821201.00,4317455863.00,x
Nayarit,2018,CFG1,Legislación,315653000.00,343992412.40,x
Nayarit,2018,CFG2,Justicia,1008652419.00,1151588181.00,x
Nayarit,2018,CFG3,Coordinación de la Política de Gobierno,446379599.80,541226068.20,x
Nayarit,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Nayarit,2018,CFG5,Asuntos Financieros y Hacendarios,731975101.80,812294795.30,x
Nayarit,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Nayarit,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,695954198.60,895249352.00,x
Nayarit,2018,CFG8,Otros Servicios Generales,304206881.60,573105054.20,x
Nayarit,2018,CFDS,Desarrollo Social,12826736759.00,14887646682.00,x
Nayarit,2018,CFDS1,Protección Ambiental,27306082.38,28554696.24,x
Nayarit,2018,CFDS2,Vivienda y Servicios a la Comunidad,827175295.60,1077142526.00,x
Nayarit,2018,CFDS3,Salud,1963126032.00,2399129785.00,x
Nayarit,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",233865486.20,387410078.00,x
Nayarit,2018,CFDS5,Educación,8382907249.00,9405337639.00,x
Nayarit,2018,CFDS6,Protección Social,1392356614.00,1590071957.00,x
Nayarit,2018,CFDS7,Otros Asuntos Sociales,0.00,0.00,x
Nayarit,2018,CFDE,Desarrollo Económico,595102142.90,788947827.80,x
Nayarit,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",153024439.60,143685701.70,x
Nayarit,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",116319385.50,187026473.70,x
Nayarit,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Nayarit,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Nayarit,2018,CFDE5,Transporte,108349709.10,155976489.70,x
Nayarit,2018,CFDE6,Comunicaciones,0.00,0.00,x
Nayarit,2018,CFDE7,Turismo,208826158.80,294110744.90,x
Nayarit,2018,CFDE8,"Ciencia, Tecnología e Innovación",8582450.00,8148417.62,x
Nayarit,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Nayarit,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,4111289175.00,8808619967.00,x
Nayarit,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,586381645.00,5196838989.00,x
Nayarit,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",3524907530.00,3611780978.00,x
Nayarit,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Nayarit,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Nayarit,2018,CFTOTAL,Total del gasto,21035949278.00,28802670339.00,x
Nuevo Leon,2018,CFG,Gobierno,19028920563.00,20255130786.00,x
Nuevo Leon,2018,CFG1,Legislación,556114723.00,566039785.00,x
Nuevo Leon,2018,CFG2,Justicia,7485914393.00,6708853856.00,x
Nuevo Leon,2018,CFG3,Coordinación de la Política de Gobierno,1449207006.00,1495613429.00,x
Nuevo Leon,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Nuevo Leon,2018,CFG5,Asuntos Financieros y Hacendarios,1400014295.00,4168006312.00,x
Nuevo Leon,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Nuevo Leon,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,5834887485.00,4989755259.00,x
Nuevo Leon,2018,CFG8,Otros Servicios Generales,2302782660.00,2326862145.00,x
Nuevo Leon,2018,CFDS,Desarrollo Social,50641433929.00,50513207669.00,x
Nuevo Leon,2018,CFDS1,Protección Ambiental,77821616.82,142445267.20,x
Nuevo Leon,2018,CFDS2,Vivienda y Servicios a la Comunidad,973361434.20,1147866844.00,x
Nuevo Leon,2018,CFDS3,Salud,5757989726.00,5424768204.00,x
Nuevo Leon,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",1020144588.00,973882271.70,x
Nuevo Leon,2018,CFDS5,Educación,34848593254.00,34844362481.00,x
Nuevo Leon,2018,CFDS6,Protección Social,7943294636.00,7971300755.00,x
Nuevo Leon,2018,CFDS7,Otros Asuntos Sociales,20228674.79,8581846.24,x
Nuevo Leon,2018,CFDE,Desarrollo Económico,2834678414.00,2989011256.00,x
Nuevo Leon,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",957001396.60,614510421.10,x
Nuevo Leon,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",358656080.20,408537313.70,x
Nuevo Leon,2018,CFDE3,Combustibles y Energía,1847678.06,1854446.00,x
Nuevo Leon,2018,CFDE4,"Minería, Manufacturas y Construcción",1034616.84,28135.14,x
Nuevo Leon,2018,CFDE5,Transporte,1210599017.00,1607920717.00,x
Nuevo Leon,2018,CFDE6,Comunicaciones,0.00,0.00,x
Nuevo Leon,2018,CFDE7,Turismo,235170949.60,253568234.60,x
Nuevo Leon,2018,CFDE8,"Ciencia, Tecnología e Innovación",29220510.62,28839997.57,x
Nuevo Leon,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,41148165.20,73751991.07,x
Nuevo Leon,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,23150829069.00,36213860350.00,x
Nuevo Leon,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,7418612919.00,19758471243.00,x
Nuevo Leon,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",14762897646.00,16455389106.00,x
Nuevo Leon,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Nuevo Leon,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,969318503.80,0.00,x
Nuevo Leon,2018,CFTOTAL,Total del gasto,95655861975.00,109971000000.00,x
Oaxaca,2018,CFG,Gobierno,9241801747.00,12380449742.00,x
Oaxaca,2018,CFG1,Legislación,572597349.90,1021412773.00,x
Oaxaca,2018,CFG2,Justicia,1977781099.00,2254699599.00,x
Oaxaca,2018,CFG3,Coordinación de la Política de Gobierno,2014381142.00,0.00,x
Oaxaca,2018,CFG4,Relaciones Exteriores,0.00,2951021435.00,x
Oaxaca,2018,CFG5,Asuntos Financieros y Hacendarios,1325067953.00,3048989867.00,x
Oaxaca,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Oaxaca,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1585594774.00,1747402642.00,x
Oaxaca,2018,CFG8,Otros Servicios Generales,1766379428.00,1356923426.00,x
Oaxaca,2018,CFDS,Desarrollo Social,39426623406.00,47267075610.00,x
Oaxaca,2018,CFDS1,Protección Ambiental,207520144.00,428020178.40,x
Oaxaca,2018,CFDS2,Vivienda y Servicios a la Comunidad,2655728882.00,4473683481.00,x
Oaxaca,2018,CFDS3,Salud,6801647514.00,7679379742.00,x
Oaxaca,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",333549471.50,769433292.00,x
Oaxaca,2018,CFDS5,Educación,27548747641.00,31182457892.00,x
Oaxaca,2018,CFDS6,Protección Social,1857957903.00,2679461787.00,x
Oaxaca,2018,CFDS7,Otros Asuntos Sociales,21471850.21,54639236.80,x
Oaxaca,2018,CFDE,Desarrollo Económico,3162195816.00,2762490217.00,x
Oaxaca,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",1274056230.00,482307005.10,x
Oaxaca,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",417775591.00,664156763.10,x
Oaxaca,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Oaxaca,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Oaxaca,2018,CFDE5,Transporte,547809052.90,651067661.40,x
Oaxaca,2018,CFDE6,Comunicaciones,62523073.20,674172657.80,x
Oaxaca,2018,CFDE7,Turismo,495159825.00,283666899.40,x
Oaxaca,2018,CFDE8,"Ciencia, Tecnología e Innovación",364872044.20,7119230.69,x
Oaxaca,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Oaxaca,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,15189165687.00,27207082835.00,x
Oaxaca,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,1772582372.00,12262015052.00,x
Oaxaca,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",13416583315.00,14945067784.00,x
Oaxaca,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Oaxaca,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Oaxaca,2018,CFTOTAL,Total del gasto,67019786656.00,89617098405.00,x
Puebla,2018,CFG,Gobierno,10339254682.00,13486764784.00,x
Puebla,2018,CFG1,Legislación,303799219.00,331699993.10,x
Puebla,2018,CFG2,Justicia,2641342233.00,1612833332.00,x
Puebla,2018,CFG3,Coordinación de la Política de Gobierno,1168070331.00,1371091664.00,x
Puebla,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Puebla,2018,CFG5,Asuntos Financieros y Hacendarios,2811834687.00,6289771986.00,x
Puebla,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Puebla,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,2857603791.00,2967195707.00,x
Puebla,2018,CFG8,Otros Servicios Generales,556604421.00,914172101.00,x
Puebla,2018,CFDS,Desarrollo Social,52206342241.00,58127550833.00,x
Puebla,2018,CFDS1,Protección Ambiental,400237693.00,1556207396.00,x
Puebla,2018,CFDS2,Vivienda y Servicios a la Comunidad,1556223051.00,1964834534.00,x
Puebla,2018,CFDS3,Salud,5367150775.00,6222679320.00,x
Puebla,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",833461178.00,1058645611.00,x
Puebla,2018,CFDS5,Educación,38195333211.00,41917785727.00,x
Puebla,2018,CFDS6,Protección Social,5495370963.00,5169199469.00,x
Puebla,2018,CFDS7,Otros Asuntos Sociales,358565370.00,238198776.90,x
Puebla,2018,CFDE,Desarrollo Económico,6036266421.00,6056126414.00,x
Puebla,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",471497349.00,525765241.20,x
Puebla,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",436370052.00,766124059.70,x
Puebla,2018,CFDE3,Combustibles y Energía,47225451.00,0.00,x
Puebla,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Puebla,2018,CFDE5,Transporte,1116327766.00,3137141392.00,x
Puebla,2018,CFDE6,Comunicaciones,1863499889.00,83913046.47,x
Puebla,2018,CFDE7,Turismo,1095265928.00,321111668.90,x
Puebla,2018,CFDE8,"Ciencia, Tecnología e Innovación",19020437.00,184307728.20,x
Puebla,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,987059549.00,1037763278.00,x
Puebla,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,17299943485.00,19133874844.00,x
Puebla,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,714811710.00,711728903.20,x
Puebla,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",16567098422.00,18404686895.00,x
Puebla,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Puebla,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,18033353.00,17459046.00,x
Puebla,2018,CFTOTAL,Total del gasto,85881806829.00,96804316876.00,x
Queretaro,2018,CFG,Gobierno,4912759561.00,10413632015.00,x
Queretaro,2018,CFG1,Legislación,375328342.00,2000000.00,x
Queretaro,2018,CFG2,Justicia,1946351563.00,339752665.00,x
Queretaro,2018,CFG3,Coordinación de la Política de Gobierno,371030619.00,197658158.00,x
Queretaro,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Queretaro,2018,CFG5,Asuntos Financieros y Hacendarios,297450357.00,8974227701.00,x
Queretaro,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Queretaro,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,888808870.00,494749456.00,x
Queretaro,2018,CFG8,Otros Servicios Generales,1033789810.00,405244035.00,x
Queretaro,2018,CFDS,Desarrollo Social,17489171492.00,16836029269.00,x
Queretaro,2018,CFDS1,Protección Ambiental,310393010.00,71001006.00,x
Queretaro,2018,CFDS2,Vivienda y Servicios a la Comunidad,155330806.00,2480244269.00,x
Queretaro,2018,CFDS3,Salud,3973820305.00,3303612558.00,x
Queretaro,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",605270332.00,325950406.00,x
Queretaro,2018,CFDS5,Educación,11286590742.00,9752079342.00,x
Queretaro,2018,CFDS6,Protección Social,1045998024.00,817473723.00,x
Queretaro,2018,CFDS7,Otros Asuntos Sociales,111768273.00,85667965.00,x
Queretaro,2018,CFDE,Desarrollo Económico,11621145483.00,2584215477.00,x
Queretaro,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",108053522.00,138009661.00,x
Queretaro,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",114989145.00,267266728.00,x
Queretaro,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Queretaro,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Queretaro,2018,CFDE5,Transporte,499025201.00,1556760414.00,x
Queretaro,2018,CFDE6,Comunicaciones,0.00,0.00,x
Queretaro,2018,CFDE7,Turismo,133834888.00,157205164.00,x
Queretaro,2018,CFDE8,"Ciencia, Tecnología e Innovación",25590527.00,7590527.00,x
Queretaro,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,10739652200.00,457382983.00,x
Queretaro,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,6084054631.00,7713027432.00,x
Queretaro,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,230589330.00,239459406.00,x
Queretaro,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",5853465301.00,7473568026.00,x
Queretaro,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Queretaro,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Queretaro,2018,CFTOTAL,Total del gasto,40107131167.00,37546904193.00,x
Quintana Roo,2018,CFG,Gobierno,7676397137.00,7292210082.00,x
Quintana Roo,2018,CFG1,Legislación,629748441.00,775970244.50,x
Quintana Roo,2018,CFG2,Justicia,1458019467.00,1640007439.00,x
Quintana Roo,2018,CFG3,Coordinación de la Política de Gobierno,668167653.00,1176579325.00,x
Quintana Roo,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
Quintana Roo,2018,CFG5,Asuntos Financieros y Hacendarios,2997788766.00,1200567138.00,x
Quintana Roo,2018,CFG6,Seguridad Nacional,0.00,0.00,x
Quintana Roo,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1370483845.00,1650526876.00,x
Quintana Roo,2018,CFG8,Otros Servicios Generales,552188965.00,848559058.80,x
Quintana Roo,2018,CFDS,Desarrollo Social,12510760286.00,15867479700.00,x
Quintana Roo,2018,CFDS1,Protección Ambiental,70021293.00,385433776.10,x
Quintana Roo,2018,CFDS2,Vivienda y Servicios a la Comunidad,129177440.00,654232247.10,x
Quintana Roo,2018,CFDS3,Salud,3122869968.00,4226217395.00,x
Quintana Roo,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",198854827.00,499328120.80,x
Quintana Roo,2018,CFDS5,Educación,8330556760.00,9355007955.00,x
Quintana Roo,2018,CFDS6,Protección Social,551240684.00,610402156.90,x
Quintana Roo,2018,CFDS7,Otros Asuntos Sociales,108039314.00,136858049.40,x
Quintana Roo,2018,CFDE,Desarrollo Económico,833829369.00,2201383356.00,x
Quintana Roo,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",159102780.00,223228150.80,x
Quintana Roo,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",194853038.00,461580323.10,x
Quintana Roo,2018,CFDE3,Combustibles y Energía,0.00,0.00,x
Quintana Roo,2018,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Quintana Roo,2018,CFDE5,Transporte,168045684.00,611692895.10,x
Quintana Roo,2018,CFDE6,Comunicaciones,325160.00,5675093.62,x
Quintana Roo,2018,CFDE7,Turismo,269152988.00,819796249.20,x
Quintana Roo,2018,CFDE8,"Ciencia, Tecnología e Innovación",37798759.00,69133452.53,x
Quintana Roo,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,4550960.00,10277191.49,x
Quintana Roo,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,7394677363.00,8543053714.00,x
Quintana Roo,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,2055162002.00,2187894663.00,x
Quintana Roo,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",4202888796.00,4901893077.00,x
Quintana Roo,2018,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Quintana Roo,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,1136626565.00,1453265974.00,x
Quintana Roo,2018,CFTOTAL,Total del gasto,28415664155.00,33904126851.00,x
San Luis Potosi,2018,CFG,Gobierno,9463891000.00,9527384000.00,x
San Luis Potosi,2018,CFG1,Legislación,0.00,0.00,x
San Luis Potosi,2018,CFG2,Justicia,2922445000.00,3205541000.00,x
San Luis Potosi,2018,CFG3,Coordinación de la Política de Gobierno,2972579000.00,2947060000.00,x
San Luis Potosi,2018,CFG4,Relaciones Exteriores,0.00,0.00,x
San Luis Potosi,2018,CFG5,Asuntos Financieros y Hacendarios,1770239000.00,1456847000.00,x
San Luis Potosi,2018,CFG6,Seguridad Nacional,0.00,0.00,x
San Luis Potosi,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,1773296000.00,1892107000.00,x
San Luis Potosi,2018,CFG8,Otros Servicios Generales,25332000.00,25829000.00,x
San Luis Potosi,2018,CFDS,Desarrollo Social,28857805000.00,33531648000.00,x
San Luis Potosi,2018,CFDS1,Protección Ambiental,325765000.00,742334000.00,x
San Luis Potosi,2018,CFDS2,Vivienda y Servicios a la Comunidad,893932000.00,2149855000.00,x
San Luis Potosi,2018,CFDS3,Salud,4438583000.00,5161456000.00,x
San Luis Potosi,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",780869000.00,1001397000.00,x
San Luis Potosi,2018,CFDS5,Educación,17864626000.00,19767203000.00,x
San Luis Potosi,2018,CFDS6,Protección Social,904219000.00,1055740000.00,x
San Luis Potosi,2018,CFDS7,Otros Asuntos Sociales,3649811000.00,3653663000.00,x
San Luis Potosi,2018,CFDE,Desarrollo Económico,1740693000.00,2173934000.00,x
San Luis Potosi,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",331959000.00,379452000.00,x
San Luis Potosi,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",497404000.00,590280000.00,x
San Luis Potosi,2018,CFDE3,Combustibles y Energía,73498000.00,7786000.00,x
