Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Irapuato,2022,CA111,INMIRA,3659049.54,3659049.54,x
Irapuato,2022,CA112,COMUDAJ,5099977.50,7126179.34,x
Irapuato,2022,CA113,IMPLAN,10344323.18,6825999.18,x
Irapuato,2022,CA114,IMCAR,18661433.78,20278445.30,x
Irapuato,2022,CA115,JAPAMI,21386609.00,74522057.97,x
Irapuato,2022,CA116,IMJUVI,4266787.09,3719837.60,x
Irapuato,2022,CA117,PARQUE IREKUA,3935787.72,3935787.72,x
Irapuato,2022,CA118,DIRECCIÓN DE DESARROLLO RURAL,0.00,676000.87,x
Irapuato,2022,CA119,"COORD. DE GESTIÓN, PROGRAMAS",0.00,14596744.42,x
Irapuato,2022,CA120,COORDINACIÓN DE FOMENTO Y DES,0.00,20187649.34,x
Irapuato,2022,CA121,COORDINACIÓN DE DELEGADOS,0.00,1599162.06,x
Irapuato,2022,CA122,DIRECCIÓN OPERATIVA DE POLICÍ,0.00,62432213.18,x
Irapuato,2022,CA123,DIRECCIÓN DE LOGÍSTICA Y ANAL,0.00,1449527.85,x
Irapuato,2022,CA124,IMUVII,0.00,8000000.00,x
Irapuato,2022,CA125,ICAJA UNICA,0.00,0.00,x
Irapuato,2022,CATOT,Total del gasto,2013233979.00,2184717141.60,x
Irapuato,2021,CA01,PRESIDENCIA MUNICIPAL,19766393.18,19638405.85,x
Irapuato,2021,CA02,SECRETARIA PARTICULAR,3150507.56,2931274.73,x
Irapuato,2021,CA03,COORD. DE IMAGEN INSTITUCIONAL,6358093.18,5870666.15,x
Irapuato,2021,CA04,DIR. DE COMUNICACION SOCIAL,23612285.68,27346598.90,x
Irapuato,2021,CA05,COORD. DE RELACIONES PUBLICAS,3186991.87,2404004.42,x
Irapuato,2021,CA06,COORD. DE GIRAS Y EVENTOS,4357139.87,4384140.95,x
Irapuato,2021,CA07,ATENCION CIUDADANA,1311256.02,1218722.81,x
Irapuato,2021,CA08,SECRETARIA TECNICA,833591.09,862200.72,x
Irapuato,2021,CA09,COORDINACION DEL CENTRO HISTORICO,1621394.65,1574194.79,x
Irapuato,2021,CA10,REGIDORES,13495004.55,15432567.57,x
Irapuato,2021,CA11,SINDICOS,4133341.46,4668896.17,x
Irapuato,2021,CA12,SECRETARIA DEL H. AYUNTAMIENTO,4696065.84,4415132.39,x
Irapuato,2021,CA13,COORD. DE EXTRANJERÍA Y RECLUTAMIENTO,521575.26,537087.44,x
Irapuato,2021,CA14,OFICINA MUNICIPAL DE ENLACE CON LA SRE,4096072.95,3556935.31,x
Irapuato,2021,CA15,DIRECCION DE ARCHIVO MUNICIPAL,1207303.05,1719708.27,x
Irapuato,2021,CA16,UNIDAD DE ASUNTOS INTERNOS,1313116.70,1297665.91,x
Irapuato,2021,CA17,UNIDAD DE TRANSPARENCIA,1492130.01,1441691.60,x
Irapuato,2021,CA18,DIRECCION GENERAL DE ASUNTOS JURIDICOS,2315661.98,2520566.65,x
Irapuato,2021,CA19,DIRECCION DE LO NORMATIVO,3219186.05,3174132.44,x
Irapuato,2021,CA20,DIRECCION DE LO CONTENCIOSO,4024966.10,8325007.77,x
Irapuato,2021,CA21,COORDINACION DE REGLAMENTOS,1161640.76,1143658.92,x
Irapuato,2021,CA22,TESORERIA MUNICIPAL,11001956.10,7362275.75,x
Irapuato,2021,CA23,DIRECCIÓN DE CONTABILIDAD Y PRESUPUESTO,5316511.88,5276754.34,x
Irapuato,2021,CA24,DIRECCIÓN DE FINANZAS,15024088.42,13960977.78,x
Irapuato,2021,CA25,DIRECCIÓN DE INGRESOS,11739878.66,10371499.82,x
Irapuato,2021,CA26,DIRECCIÓN DE IMPUESTOS INMOBILIARIOS,6923802.73,4824340.32,x
Irapuato,2021,CA27,DIRECCIÓN DE CATASTRO,10746458.73,11814882.30,x
Irapuato,2021,CA28,DIRECCIÓN DE INVERSIONES PÚBLICAS,6658949.73,8609409.16,x
Irapuato,2021,CA29,DIRECCIÓN DE FISCALIZACIÓN,11951667.62,10448611.43,x
Irapuato,2021,CA30,CONTRALORIA MUNICIPAL,1509369.72,1281938.61,x
Irapuato,2021,CA31,DIRECCIÓN DE AUDITORÍA INTERNA,3497675.12,3467907.27,x
Irapuato,2021,CA32,DIRECCIÓN JURÍDICA DE CONTRALORÍA,1834548.76,1644260.60,x
Irapuato,2021,CA33,DIR. DE EVALUACIÓN Y CONTROL DE OBRAS,1990415.19,1972114.00,x
Irapuato,2021,CA34,DIRECCIÓN DE QUEJAS Y DENUNCIAS,2402878.89,2391233.63,x
Irapuato,2021,CA35,DIR. GRAL. PLANEACIÓN Y DESARROLLO GUB.,3632883.52,3762733.03,x
Irapuato,2021,CA36,DIRECCION DE PLANEACION Y SEGUIMIENTO,1625010.95,1517715.80,x
Irapuato,2021,CA37,DIRECCION DE GESTION Y ARTICULACION DE P,1030016.31,946958.76,x
Irapuato,2021,CA38,DIR.DE MEJORA REGULATORIA Y PROC.GUBER.,3929553.89,2143127.29,x
Irapuato,2021,CA39,OFICIALIA MAYOR,1843668.04,1865318.40,x
Irapuato,2021,CA40,DIRECCIÓN DE RECURSOS HUMANOS,75116244.36,122977347.76,x
Irapuato,2021,CA41,DIRECCIÓN DE ADQUISICIONES,4731977.60,5135810.04,x
Irapuato,2021,CA42,DIRECCIÓN DE CONTROL PATRIMONIAL,15891654.44,8726625.50,x
Irapuato,2021,CA43,DIRECCIÓN DE SERVICIOS GENERALES,23366371.59,23859774.13,x
Irapuato,2021,CA44,DIR. GENERAL DE ORDENAMIENTO TERRITORIAL,6136584.18,6987196.80,x
Irapuato,2021,CA45,DIRECCIÓN DE ADMINISTRACIÓN URBANA,3162675.56,3029359.85,x
Irapuato,2021,CA46,DIRECCIÓN DE FRACCIONAMIENTOS,2880935.44,2853623.24,x
Irapuato,2021,CA47,DIRECCION DE VERIFICACION,3367102.46,3451151.16,x
Irapuato,2021,CA48,DIRECCIÓN GENERAL DE OBRAS PÚBLICAS,60853948.37,312413746.76,x
Irapuato,2021,CA49,DIRECCION DE CONSTRUCCION,16882465.85,19577095.22,x
Irapuato,2021,CA50,DIRECCION DE ADMINISTRACION DE OBRA,6166304.20,5514468.27,x
Irapuato,2021,CA51,DIRECCION DE PROYECTOS INFRAESTRUCTURA,91207254.80,148607539.64,x
Irapuato,2021,CA52,DIRECCION DE COSTOS,2151157.61,2234133.72,x
Irapuato,2021,CA53,DIR. GENERAL DE DESARROLLO ECONÓMICO,3151418.77,3337034.23,x
Irapuato,2021,CA54,DIRECCION DE TURISMO,3137581.70,2566270.08,x
Irapuato,2021,CA55,DIRECCION DE ECONOMIA,1805546.67,1776820.93,x
Irapuato,2021,CA56,DIR. GRAL. DE DESARROLLO SOCIAL Y HUMANO,11963610.20,11790365.15,x
Irapuato,2021,CA57,DIRECCIÓN DE PARTICIPACIÓN CIUDADANA,11064546.30,6724991.88,x
Irapuato,2021,CA58,DIR. DE CONTROL Y SEGUIM. AL COPLADEMI,1477864.62,992442.93,x
Irapuato,2021,CA59,DIR. PROGR. Y PROY. DE DESARROLLO SOCIAL,39884337.82,16501748.30,x
Irapuato,2021,CA60,DIRECCION DE INFRAESTRUCTURA SOCIAL,946033.98,970580.25,x
Irapuato,2021,CA61,DIRECCIÓN GENERAL DE EDUCACIÓN,1722013.19,1775355.59,x
Irapuato,2021,CA62,DIRECCIÓN DE PROGRAMAS ESPECIALES,25314563.11,24343641.12,x
Irapuato,2021,CA63,DIRECCIÓN DE VINCULACIÓN EDUCATIVA,1854129.18,1810907.94,x
Irapuato,2021,CA64,DIR. GRAL. SERVICIOS PÚBLICOS Y MANTTO.,6035370.63,14178763.78,x
Irapuato,2021,CA65,DIRECCIÓN DEL RASTRO MUNICIPAL,14458117.49,13518843.94,x
Irapuato,2021,CA66,DIRECCIÓN OPERATIVA DE MERCADOS,14565548.44,13710192.98,x
Irapuato,2021,CA67,DEPARTAMENTO DE LIMPIA Y ASEO PUBLICO,122460119.41,133339479.45,x
Irapuato,2021,CA68,DEPARTAMENTO DE ALUMBRADO PÚBLICO,71173133.25,73742024.54,x
Irapuato,2021,CA69,DIRECCION DE MANTENIMIENTO VIAL,24013590.07,26036598.13,x
Irapuato,2021,CA70,DIRECCION DE IMAGEN URBANA,15850750.22,14230871.92,x
Irapuato,2021,CA71,DIRECCION DE JARDINES,19247952.69,19645128.23,x
Irapuato,2021,CA72,DIF MUNICIPAL,42285491.65,6129380.44,x
Irapuato,2021,CA73,INSTITUTO DE LAS MUJERES IRAPUATENSES,2286117.76,2078121.83,x
Irapuato,2021,CA74,COMISION DEL DEPORTE Y ATENCION A LA JUV,5099977.50,3830000.00,x
Irapuato,2021,CA75,INSTITUTO MUNICIPAL DE PLANEACION,8161439.24,3520699.11,x
Irapuato,2021,CA76,"INSTITUTO MUNICIPAL DE CULTURA, ARTE Y R",17957726.03,12077728.75,x
Irapuato,2021,CA77,"JUNTA DE AGUA POTABLE, DRENAJE Y ALCANTA",5000000.00,76288003.99,x
Irapuato,2021,CA78,INSTITUTO MUNICIPAL DE LA JUVENTD,4366787.09,2577897.20,x
Irapuato,2021,CA79,IREKUA LA CASA DE LAS FAMILIAS,3802693.50,3519307.27,x
Irapuato,2021,CA80,FIDEICOM.DEL CENTRO REG.EXPOS.Y DE NEG,1890000.00,3939000.00,x
Irapuato,2021,CA81,JUZGADO ADMINISTRATIVO,1765302.24,1553597.03,x
Irapuato,2021,CA82,DEUDA PÚBLICA,72954000.00,141119148.67,x
Irapuato,2021,CA83,SECRETARIA DE SEGURIDAD CIUDADANA MPAL,6233380.32,5161369.30,x
Irapuato,2021,CA84,COORDINACIÓN MUNICIPAL DE PROTECC. CIVIL,23375478.19,21401273.73,x
Irapuato,2021,CA85,SUBSECRETARIA DE SEGURIDAD CIUDADANA,1868750.32,1680876.95,x
Irapuato,2021,CA86,DIR. GRAL. PLAN. E INTEL. ESTRATEGICA,1688434.87,1547031.34,x
Irapuato,2021,CA87,DIRECCION DE INTELIGENCIA,2865029.07,2534373.82,x
Irapuato,2021,CA88,COORDINACION GENERAL DEL CECOM,22766779.80,17880179.68,x
Irapuato,2021,CA89,DIRECCION GENERAL DE OPERACION POLICIAL,1256756.17,1233789.74,x
Irapuato,2021,CA90,DIRECCION DE POLICIA MUNICIPAL,341681956.39,342677234.12,x
Irapuato,2021,CA91,DIR. DE LA ACADEMIA DE SEGURIDAD PUBLICA,7968815.50,11083939.74,x
Irapuato,2021,CA92,DIRECCION DE TRANSITO,34298650.88,32418393.63,x
Irapuato,2021,CA93,DIRECCION GRAL. DE PROXIMIDAD CIUDADANA,3370307.38,2491304.39,x
Irapuato,2021,CA94,DIRECCION DE VINCULACION CIUDADANA,1083093.63,1265422.51,x
Irapuato,2021,CA95,DIRECCION DE PREVENCION SOCIAL,2785739.47,2612189.47,x
Irapuato,2021,CA96,COORD.P/LA ATENC.A VICT.CONDUCTAS ANTISO,2372507.67,2674053.58,x
Irapuato,2021,CA97,DIRECCION GRAL.ADMINISTRATIVA Y JURIDICA,7192275.90,3599699.63,x
Irapuato,2021,CA98,DIRECCION DE OFICIALES CALIFICADORES,10261233.19,10280218.98,x
Irapuato,2021,CA99,DIRECCION ADMINISTRATIVA,4496247.98,4350432.16,x
Irapuato,2021,CA100,DIRECCION JURIDICA,3396335.39,2901160.40,x
Irapuato,2021,CA101,DIRECCION GENERAL DE DESARROLLO RURAL,2159588.60,1574446.63,x
Irapuato,2021,CA102,"DIRECCION DE GESTION, PROGRAMAS Y APOYOS",9148749.15,9183033.86,x
Irapuato,2021,CA103,DIRECCION DE FOMENTO Y DESARROLLO,56258522.68,23825549.19,x
Irapuato,2021,CA104,COORDINACION DE DELEGADOS,3034583.29,2598626.22,x
Irapuato,2021,CA105,DIRECCION GENERAL DE SALUD MUNICIPAL,2984583.42,2900768.11,x
Irapuato,2021,CA106,DIRECCION DE PROGRAMAS EN SALUD,5278709.66,4697496.18,x
Irapuato,2021,CA107,COORD.DE PREV.ATENCION Y PROTEC. ANIMAL,1896729.77,1816373.35,x
Irapuato,2021,CA108,DIRECCION GENERAL DE MOVILIDAD,6158019.15,7636548.55,x
Irapuato,2021,CA109,DIRECCION DE PLANEACION VIAL,14942642.82,18230712.29,x
Irapuato,2021,CA110,DIRECCION DE TRANSPORTE,10472213.33,10848121.89,x
Irapuato,2021,CA111,COORDINACION DEL SITI,1825841.38,18378749.19,x
Irapuato,2021,CA112,DIRECCION GENERAL DE SUSTENTABILIDAD,2980705.16,2605507.18,x
Irapuato,2021,CA113,DIRECCION DE GEST.PLANEAC.Y POLIT.AMBIEN,2585863.41,2466234.86,x
Irapuato,2021,CA114,COORDINACION DE INSPECCION,351750.21,635726.50,x
Irapuato,2021,CA115,DIRECCION GRAL. DE TECNOL.INFORM.E INNOV,3318670.21,3068376.34,x
Irapuato,2021,CA116,DIRECCION DE INFRAESTRUCTURA INFORMATICA,7347513.23,15955804.83,x
Irapuato,2021,CA117,DIRECCION DE SISTEMAS DE INFORMACION,6011480.59,6803481.40,x
Irapuato,2021,CA118,DIRECCION DE INNOVACION,812569.90,620664.83,x
Irapuato,2021,CATOT,Total del gasto,1692673999.36,2112757300.37,x
Irapuato,2020,CA01,PRESIDENCIA MUNICIPAL,18125243.80,16214672.60,x
Irapuato,2020,CA02,SECRETARIA PARTICULAR,3090556.97,3040043.36,x
Irapuato,2020,CA03,COORD. DE IMAGEN INSTITUCIONAL,5067101.13,5965966.96,x
Irapuato,2020,CA04,DIR. DE COMUNICACION SOCIAL,20827190.33,24398237.82,x
Irapuato,2020,CA05,COORD. DE RELACIONES PUBLICAS,3228765.63,1669445.68,x
Irapuato,2020,CA06,COORD. DE GIRAS Y EVENTOS,4323820.00,3726971.92,x
Irapuato,2020,CA07,ATENCION CIUDADANA,1338708.18,1242860.23,x
Irapuato,2020,CA08,SECRETARIA TECNICA,417338.62,815094.31,x
Irapuato,2020,CA09,REGIDORES,13283223.02,13428069.96,x
Irapuato,2020,CA10,SINDICOS,4155591.24,4105792.33,x
Irapuato,2020,CA11,SECRETARIA DEL H. AYUNTAMIENTO,4736854.06,4200111.44,x
Irapuato,2020,CA12,COORD. DE EXTRANJERÍA Y RECLUTAMIENTO,519474.18,487202.46,x
Irapuato,2020,CA13,OFICINA MUNICIPAL DE ENLACE CON LA SRE,3907825.44,3225654.66,x
Irapuato,2020,CA14,DIRECCION DE ARCHIVO MUNICIPAL,1209639.71,1181206.44,x
Irapuato,2020,CA15,UNIDAD DE ASUNTOS INTERNOS,1318215.58,1234422.84,x
Irapuato,2020,CA16,UNIDAD DE TRANSPARENCIA,1430535.31,1384399.63,x
Irapuato,2020,CA17,DIRECCION GENERAL DE ASUNTOS JURIDICOS,2160980.67,1702427.76,x
Irapuato,2020,CA18,DIRECCION DE LO NORMATIVO,3396754.02,3200322.20,x
Irapuato,2020,CA19,DIRECCION DE LO CONTENCIOSO,3937410.08,3837642.44,x
Irapuato,2020,CA20,COORDINACION DE REGLAMENTOS,1198988.24,1143403.77,x
Irapuato,2020,CA21,TESORERIA MUNICIPAL,12802845.52,3682390.53,x
Irapuato,2020,CA22,DIRECCIÓN DE CONTABILIDAD Y PRESUPUESTO,5718340.96,5468306.05,x
Irapuato,2020,CA23,DIRECCIÓN DE FINANZAS,12081041.53,11712476.07,x
Irapuato,2020,CA24,DIRECCIÓN DE INGRESOS,11723611.96,9793053.32,x
Irapuato,2020,CA25,DIRECCIÓN DE IMPUESTOS INMOBILIARIOS,4975081.00,7037019.18,x
Irapuato,2020,CA26,DIRECCIÓN DE CATASTRO,8642385.13,16232874.54,x
Irapuato,2020,CA27,DIRECCIÓN DE INVERSIONES PÚBLICAS,7963153.09,9036648.29,x
Irapuato,2020,CA28,DIRECCIÓN DE FISCALIZACIÓN,9685702.41,11284315.40,x
Irapuato,2020,CA29,CONTRALORIA MUNICIPAL,1545713.65,1444286.45,x
Irapuato,2020,CA30,DIRECCIÓN DE AUDITORÍA INTERNA,3822172.57,3437091.84,x
Irapuato,2020,CA31,DIRECCIÓN JURÍDICA DE CONTRALORÍA,2044978.85,1709306.69,x
Irapuato,2020,CA32,DIR. DE EVALUACIÓN Y CONTROL DE OBRAS,1981780.79,1954993.18,x
Irapuato,2020,CA33,DIRECCIÓN DE QUEJAS Y DENUNCIAS,2637471.29,2290071.92,x
Irapuato,2020,CA34,DIR. GRAL. PLANEACIÓN Y DESARROLLO GUB.,2894414.45,3623710.01,x
Irapuato,2020,CA35,DIRECCION DE PLANEACION Y SEGUIMIENTO,1031037.63,1506929.71,x
Irapuato,2020,CA36,DIRECCION DE GESTION Y ARTICULACION DE P,1067957.63,1005924.01,x
Irapuato,2020,CA37,DIR.DE MEJORA REGULATORIA Y PROC.GUBER.,4652219.09,1426897.02,x
Irapuato,2020,CA38,OFICIALIA MAYOR,1800389.06,1805893.40,x
Irapuato,2020,CA39,DIRECCIÓN DE RECURSOS HUMANOS,73283463.80,56523580.00,x
Irapuato,2020,CA40,DIRECCIÓN DE ADQUISICIONES,4597451.12,4222681.94,x
Irapuato,2020,CA41,DIRECCIÓN DE CONTROL PATRIMONIAL,15365417.10,8289345.23,x
Irapuato,2020,CA42,DIRECCIÓN DE SERVICIOS GENERALES,21987433.04,22159040.88,x
Irapuato,2020,CA43,DIR. GENERAL DE ORDENAMIENTO TERRITORIAL,4769578.06,4576395.79,x
Irapuato,2020,CA44,DIRECCIÓN DE ADMINISTRACIÓN URBANA,3408825.11,3314703.32,x
Irapuato,2020,CA45,DIRECCIÓN DE FRACCIONAMIENTOS,3393734.79,3132383.31,x
Irapuato,2020,CA46,DIRECCION DE VERIFICACION,3307903.15,3458981.02,x
Irapuato,2020,CA47,DIRECCIÓN GENERAL DE OBRAS PÚBLICAS,146148747.88,369489546.37,x
Irapuato,2020,CA48,DIRECCION DE CONSTRUCCION,4489403.66,6043229.11,x
Irapuato,2020,CA49,DIRECCION DE ADMINISTRACION DE OBRA,6850682.49,6103163.10,x
Irapuato,2020,CA50,DIRECCION DE PROYECTOS INFRAESTRUCTURA,81929995.83,134682296.46,x
Irapuato,2020,CA51,DIRECCION DE COSTOS,2124249.56,1953443.50,x
Irapuato,2020,CA52,DIR. GENERAL DE DESARROLLO ECONÓMICO,3659720.71,3434096.58,x
Irapuato,2020,CA53,DIRECCION DE TURISMO,2009417.04,2476784.98,x
Irapuato,2020,CA54,DIRECCION DE ECONOMIA,3876568.76,2736557.58,x
Irapuato,2020,CA55,DIR. GRAL. DE DESARROLLO SOCIAL Y HUMANO,4957973.92,23987462.65,x
Irapuato,2020,CA56,DIRECCIÓN DE PARTICIPACIÓN CIUDADANA,6429581.42,6245700.88,x
Irapuato,2020,CA57,DIR. DE CONTROL Y SEGUIM. AL COPLADEMI,3231013.97,1315209.28,x
Irapuato,2020,CA58,DIR. PROGR. Y PROY. DE DESARROLLO SOCIAL,10340747.71,13244468.72,x
Irapuato,2020,CA59,DIRECCION DE INFRAESTRUCTURA SOCIAL,36317200.09,4946758.59,x
Irapuato,2020,CA60,DIRECCION DE REGULARIZACION,1392499.85,344855.49,x
Irapuato,2020,CA61,DIRECCIÓN GENERAL DE EDUCACIÓN,3549947.34,911797.59,x
Irapuato,2020,CA62,DIRECCIÓN DE PROGRAMAS ESPECIALES,24647571.61,24397599.21,x
Irapuato,2020,CA63,DIRECCIÓN DE VINCULACIÓN EDUCATIVA,7788471.41,3117372.61,x
Irapuato,2020,CA64,DIR. GRAL. SERVICIOS PÚBLICOS Y MANTTO.,34294426.55,34146566.58,x
Irapuato,2020,CA65,DIRECCIÓN DEL RASTRO MUNICIPAL,13654438.20,13623345.62,x
Irapuato,2020,CA66,DIRECCIÓN OPERATIVA DE MERCADOS,18876529.16,12749872.43,x
Irapuato,2020,CA67,DEPARTAMENTO DE LIMPIA Y ASEO PUBLICO,106715603.49,126593466.57,x
Irapuato,2020,CA68,DEPARTAMENTO DE ALUMBRADO PÚBLICO,80136976.65,104958588.78,x
Irapuato,2020,CA69,DIRECCION DE MANTENIMIENTO VIAL,7019797.38,8203657.51,x
Irapuato,2020,CA70,DIRECCION DE IMAGEN URBANA,6628411.21,7258944.73,x
Irapuato,2020,CA71,DIRECCION DE JARDINES,18839861.59,16109225.75,x
Irapuato,2020,CA72,DIF MUNICIPAL,42540116.01,39869365.78,x
Irapuato,2020,CA73,INSTITUTO DE LAS MUJERES IRAPUATENSES,2041766.16,2218938.74,x
Irapuato,2020,CA74,COMISION DEL DEPORTE Y ATENCION A LA JUV,5930676.17,15165399.18,x
Irapuato,2020,CA75,INSTITUTO MUNICIPAL DE PLANEACION,7984713.28,6380064.40,x
Irapuato,2020,CA76,"INSTITUTO MUNICIPAL DE CULTURA, ARTE Y R",17283825.50,16567041.15,x
Irapuato,2020,CA77,INSTITUTO MUNICIPAL DE VIVIENDA IRAPUATO,388532.52,388532.48,x
Irapuato,2020,CA78,"JUNTA DE AGUA POTABLE, DRENAJE Y ALCANTA",133397620.56,74005123.30,x
Irapuato,2020,CA79,INSTITUTO MUNICIPAL DE LA JUVENTD,4006025.52,3906025.50,x
Irapuato,2020,CA80,IREKUA LA CASA DE LAS FAMILIAS,3674100.00,6158947.91,x
Irapuato,2020,CA81,JUZGADO ADMINISTRATIVO,1808178.65,1693388.94,x
Irapuato,2020,CA82,DEUDA PÚBLICA,64599999.96,62999767.83,x
Irapuato,2020,CA83,SECRETARIA DE SEGURIDAD CIUDADANA MPAL,4715016.43,5865394.51,x
Irapuato,2020,CA84,COORDINACIÓN MUNICIPAL DE PROTECC. CIVIL,25874118.76,26301089.45,x
Irapuato,2020,CA85,SUBSECRETARIA DE SEGURIDAD CIUDADANA,1470816.51,1423534.86,x
Irapuato,2020,CA86,DIR. GRAL. PLAN. E INTEL. ESTRATEGICA,914627.52,1059576.11,x
Irapuato,2020,CA87,DIRECCION DE INTELIGENCIA,3346822.70,3272447.17,x
Irapuato,2020,CA88,COORDINACION GENERAL DEL CECOM,16995864.85,27666099.16,x
Irapuato,2020,CA89,DIRECCION GENERAL DE OPERACION POLICIAL,1905534.35,1267207.82,x
Irapuato,2020,CA90,DIRECCION DE POLICIA MUNICIPAL,370804454.78,365205530.94,x
Irapuato,2020,CA91,DIR. DE LA ACADEMIA DE SEGURIDAD PUBLICA,11320607.33,9843701.84,x
Irapuato,2020,CA92,DIRECCION DE TRANSITO,37387522.75,46362002.97,x
Irapuato,2020,CA93,DIRECCION GRAL. DE PROXIMIDAD CIUDADANA,3767215.83,3820173.84,x
Irapuato,2020,CA94,DIRECCION DE VINCULACION CIUDADANA,2015001.92,905989.92,x
Irapuato,2020,CA95,DIRECCION DE PREVENCION SOCIAL,2604605.42,3074059.49,x
Irapuato,2020,CA96,COORD.P/LA ATENC.A VICT.CONDUCTAS ANTISO,693013.40,1949717.90,x
Irapuato,2020,CA97,DIRECCION GRAL.ADMINISTRATIVA Y JURIDICA,16227942.22,17191662.88,x
Irapuato,2020,CA98,DIRECCION DE OFICIALES CALIFICADORES,8190562.46,8186270.97,x
Irapuato,2020,CA99,DIRECCION ADMINISTRATIVA,3263661.32,3278369.68,x
Irapuato,2020,CA100,DIRECCION JURIDICA,1852660.08,1722953.07,x
Irapuato,2020,CA101,DIRECCION GENERAL DE DESARROLLO RURAL,1633463.62,2065909.66,x
Irapuato,2020,CA102,"DIRECCION DE GESTION, PROGRAMAS Y APOYOS",21642560.34,14732758.34,x
Irapuato,2020,CA103,DIRECCION DE FOMENTO Y DESARROLLO,22151348.05,25833808.08,x
Irapuato,2020,CA104,COORDINACION DE DELEGADOS,3050689.01,2762462.85,x
Irapuato,2020,CA105,DIRECCION GENERAL DE SALUD MUNICIPAL,2663713.96,2704072.66,x
Irapuato,2020,CA106,DIRECCION DE PROGRAMAS EN SALUD,4512744.71,4373829.76,x
Irapuato,2020,CA107,COORD.DE PREV.ATENCION Y PROTEC. ANIMAL,2346044.16,3377491.12,x
Irapuato,2020,CA108,DIRECCION GENERAL DE MOVILIDAD,4717393.58,4099412.65,x
Irapuato,2020,CA109,DIRECCION DE PLANEACION VIAL,14551045.37,10875893.54,x
Irapuato,2020,CA110,DIRECCION DE TRANSPORTE,8859112.28,7320770.27,x
Irapuato,2020,CA111,COORDINACION DEL SITI,605457.59,987891.39,x
Irapuato,2020,CA112,DIRECCION GENERAL DE SUSTENTABILIDAD,1804686.60,2291976.34,x
Irapuato,2020,CA113,DIRECCION DE GEST.PLANEAC.Y POLIT.AMBIEN,2159530.79,2581083.03,x
Irapuato,2020,CA114,COORDINACION DE INSPECCION,263137.53,509267.09,x
Irapuato,2020,CA115,DIRECCION GRAL. DE TECNOL.INFORM.E INNOV,14660789.28,3913540.40,x
Irapuato,2020,CA116,DIRECCION DE INFRAESTRUCTURA INFORMATICA,5181979.42,8395777.64,x
Irapuato,2020,CA117,DIRECCION DE SISTEMAS DE INFORMACION,5975178.94,6150933.93,x
Irapuato,2020,CA118,DIRECCION DE INNOVACION,738501.87,971324.12,x
Irapuato,2020,CA119,COORDINACION DEL CENTRO HISTORICO,0.00,1240609.61,x
Irapuato,2020,CA120,DIR. DE MANTENIMIENTO E IMAGEN URBANA,0.00,0.00,x
Irapuato,2020,CA121,FIDEICOM.DEL CENTRO REG.EXPOS.Y DE NEG,0.00,7104000.00,x
Irapuato,2020,CA122,OPERACIÓN DIRECCION DE SERVICIOS PUBLICOS,0.00,0.00,x
Irapuato,2020,CATOT,Total del gasto,1875291136.53,2095448448.85,x
Irapuato,2019,CA01,PRESIDENCIA MUNICIPAL,17890916.01,22059141.00,x
Irapuato,2019,CA02,SECRETARIA PARTICULAR,3068029.39,2964732.71,x
Irapuato,2019,CA03,COORD. DE IMAGEN INSTITUCIONAL,5304957.13,5643191.17,x
Irapuato,2019,CA04,DIR. DE COMUNICACION SOCIAL,20579466.64,23074010.50,x
Irapuato,2019,CA05,COORD. DE RELACIONES PUBLICAS,3115119.21,3112493.99,x
Irapuato,2019,CA06,COORD. DE GIRAS Y EVENTOS,4212554.71,3793277.14,x
Irapuato,2019,CA07,ATENCION CIUDADANA,1281235.23,1214425.78,x
Irapuato,2019,CA08,REGIDORES,12676035.36,12541563.51,x
Irapuato,2019,CA09,SINDICOS,3964955.27,3703461.15,x
Irapuato,2019,CA10,SECRETARIA DEL H. AYUNTAMIENTO,4736176.52,4307158.51,x
Irapuato,2019,CA11,COORD. DE EXTRANJERÍA Y RECLUTAMIENTO,503056.74,492515.82,x
Irapuato,2019,CA12,OFICINA MUNICIPAL DE ENLACE CON LA SRE,3664771.00,3068905.95,x
Irapuato,2019,CA13,DIRECCION DE ARCHIVO MUNICIPAL,1288049.84,1239298.31,x
Irapuato,2019,CA14,UNIDAD DE ASUNTOS INTERNOS,1296098.43,1265387.87,x
Irapuato,2019,CA15,UNIDAD DE TRANSPARENCIA,1456159.24,1316740.58,x
Irapuato,2019,CA16,DIRECCION GENERAL DE ASUNTOS JURIDICOS,2240880.53,2112443.55,x
Irapuato,2019,CA17,DIRECCION DE LO NORMATIVO,2994615.26,2988218.49,x
Irapuato,2019,CA18,DIRECCION DE LO CONTENCIOSO,3632728.82,3770871.96,x
Irapuato,2019,CA19,COORDINACION DE REGLAMENTOS,891129.15,861903.94,x
Irapuato,2019,CA20,TESORERIA MUNICIPAL,15031305.95,12975977.77,x
Irapuato,2019,CA21,DIRECCIÓN DE CONTABILIDAD Y PRESUPUESTO,5148141.52,4620036.85,x
Irapuato,2019,CA22,DIRECCIÓN DE FINANZAS,12183027.77,11385073.47,x
Irapuato,2019,CA23,DIRECCIÓN DE INGRESOS,11500175.19,10722648.91,x
Irapuato,2019,CA24,DIRECCIÓN DE IMPUESTOS INMOBILIARIOS,4615545.31,4371404.66,x
Irapuato,2019,CA25,DIRECCIÓN DE CATASTRO,8702918.59,9977800.25,x
