Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Atizapan de Zaragoza,2019,CFDE4,"Minería, Manufacturas y Construcción",2581093.00,4938408.62,x
Atizapan de Zaragoza,2019,CFDE5,Transporte,50000000.00,24998996.96,x
Atizapan de Zaragoza,2019,CFDE6,Comunicaciones,0.00,0.00,x
Atizapan de Zaragoza,2019,CFDE7,Turismo,1951432.00,921868.03,x
Atizapan de Zaragoza,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Atizapan de Zaragoza,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,53000.00,2897.80,x
Atizapan de Zaragoza,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,337184882.45,255363733.50,x
Atizapan de Zaragoza,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,63653895.26,58106001.53,x
Atizapan de Zaragoza,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",95550000.00,100315624.36,x
Atizapan de Zaragoza,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Atizapan de Zaragoza,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,177980987.19,96942107.61,x
Atizapan de Zaragoza,2019,CFTOTAL,Total del gasto,2611845907.00,2550238406.77,x
Campeche,2019,CFG,Gobierno,415084649.00,361305595.00,x
Campeche,2019,CFG1,Legislación,40676579.00,29288932.00,x
Campeche,2019,CFG2,Justicia,0.00,0.00,x
Campeche,2019,CFG3,Coordinación de la Política de Gobierno,97523468.00,94200924.00,x
Campeche,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Campeche,2019,CFG5,Asuntos Financieros y Hacendarios,239265298.00,196591694.00,x
Campeche,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Campeche,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,14766503.00,18987853.00,x
Campeche,2019,CFG8,Otros Servicios Generales,22852801.00,22236192.00,x
Campeche,2019,CFDS,Desarrollo Social,685862911.00,1002678767.00,x
Campeche,2019,CFDS1,Protección Ambiental,15362692.00,150278136.00,x
Campeche,2019,CFDS2,Vivienda y Servicios a la Comunidad,619308009.00,758262308.00,x
Campeche,2019,CFDS3,Salud,0.00,0.00,x
Campeche,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",19121525.00,61602228.00,x
Campeche,2019,CFDS5,Educación,0.00,135000.00,x
Campeche,2019,CFDS6,Protección Social,32070685.00,30990153.00,x
Campeche,2019,CFDS7,Otros Asuntos Sociales,0.00,1410942.00,x
Campeche,2019,CFDE,Desarrollo Económico,100543331.00,86634399.00,x
Campeche,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",28048780.00,18842798.00,x
Campeche,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,401600.00,x
Campeche,2019,CFDE3,Combustibles y Energía,0.00,9676625.00,x
Campeche,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,1985372.00,x
Campeche,2019,CFDE5,Transporte,20153086.00,19682075.00,x
Campeche,2019,CFDE6,Comunicaciones,0.00,0.00,x
Campeche,2019,CFDE7,Turismo,52341465.00,29559418.00,x
Campeche,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,6486511.00,x
Campeche,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Campeche,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,x
Campeche,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
Campeche,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Campeche,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Campeche,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Campeche,2019,CFTOTAL,Total del gasto,1201490891.00,1450618761.00,x
Benito Juarez (Cancun),2019,CFG,Gobierno,2272199176.00,2412204586.83,x
Benito Juarez (Cancun),2019,CFG1,Legislación,0.00,67769571.60,x
Benito Juarez (Cancun),2019,CFG2,Justicia,0.00,0.00,x
Benito Juarez (Cancun),2019,CFG3,Coordinación de la Política de Gobierno,503869735.00,512268312.92,x
Benito Juarez (Cancun),2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Benito Juarez (Cancun),2019,CFG5,Asuntos Financieros y Hacendarios,542037688.00,702560505.36,x
Benito Juarez (Cancun),2019,CFG6,Seguridad Nacional,0.00,0.00,x
Benito Juarez (Cancun),2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,707608149.00,593749355.78,x
Benito Juarez (Cancun),2019,CFG8,Otros Servicios Generales,518683604.00,535856841.17,x
Benito Juarez (Cancun),2019,CFDS,Desarrollo Social,1716387161.00,1903595681.34,x
Benito Juarez (Cancun),2019,CFDS1,Protección Ambiental,414354752.00,430330878.68,x
Benito Juarez (Cancun),2019,CFDS2,Vivienda y Servicios a la Comunidad,967868160.00,1125722757.06,x
Benito Juarez (Cancun),2019,CFDS3,Salud,21461518.00,23697335.19,x
Benito Juarez (Cancun),2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",100852985.00,108948970.64,x
Benito Juarez (Cancun),2019,CFDS5,Educación,4747065.00,5450397.52,x
Benito Juarez (Cancun),2019,CFDS6,Protección Social,192316170.00,194549983.91,x
Benito Juarez (Cancun),2019,CFDS7,Otros Asuntos Sociales,14786511.00,14895358.34,x
Benito Juarez (Cancun),2019,CFDE,Desarrollo Económico,0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE5,Transporte,0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE6,Comunicaciones,0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE7,Turismo,0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Benito Juarez (Cancun),2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Benito Juarez (Cancun),2019,CFOA,Otras no Clasificadas en Funciones Anteriores,18956036.00,20743215.29,x
Benito Juarez (Cancun),2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
Benito Juarez (Cancun),2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",18956036.00,20743215.29,x
Benito Juarez (Cancun),2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Benito Juarez (Cancun),2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Benito Juarez (Cancun),2019,CFTOTAL,Total del gasto,4007542373.00,4336543483.46,x
Celaya,2019,CFG,Gobierno,716643241.11,679822788.94,x
Celaya,2019,CFG1,Legislación,13559084.15,12745386.78,x
Celaya,2019,CFG2,Justicia,7118357.64,5754732.44,x
Celaya,2019,CFG3,Coordinación de la Política de Gobierno,92291669.30,96016336.56,x
Celaya,2019,CFG4,Relaciones Exteriores,5672914.41,5458986.61,x
Celaya,2019,CFG5,Asuntos Financieros y Hacendarios,71580954.93,62017685.18,x
Celaya,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Celaya,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,368755463.15,336519653.00,x
Celaya,2019,CFG8,Otros Servicios Generales,157664797.53,161310008.37,x
Celaya,2019,CFDS,Desarrollo Social,922409230.91,854682593.65,x
Celaya,2019,CFDS1,Protección Ambiental,105599617.15,98481352.31,x
Celaya,2019,CFDS2,Vivienda y Servicios a la Comunidad,664346834.89,603072014.31,x
Celaya,2019,CFDS3,Salud,7875477.72,6666857.25,x
Celaya,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",53771955.57,62618537.92,x
Celaya,2019,CFDS5,Educación,13722730.94,13293133.41,x
Celaya,2019,CFDS6,Protección Social,44588666.00,42296170.69,x
Celaya,2019,CFDS7,Otros Asuntos Sociales,32503948.64,28254527.76,x
Celaya,2019,CFDE,Desarrollo Económico,130334461.67,119269137.87,x
Celaya,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",23168497.97,17591491.39,x
Celaya,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Celaya,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Celaya,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Celaya,2019,CFDE5,Transporte,92663631.56,88353254.33,x
Celaya,2019,CFDE6,Comunicaciones,9351886.14,7939326.15,x
Celaya,2019,CFDE7,Turismo,5150446.00,5385066.00,x
Celaya,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Celaya,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Celaya,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,49703115.31,52847299.95,x
Celaya,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,49703115.31,52847299.95,x
Celaya,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Celaya,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Celaya,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Celaya,2019,CFTOTAL,Total del gasto,1819090049.00,1706621820.41,x
Chihuahua,2019,CFG,Gobierno,3277391423.10,3678115156.26,x
Chihuahua,2019,CFG1,Legislación,0.00,0.00,x
Chihuahua,2019,CFG2,Justicia,0.00,0.00,x
Chihuahua,2019,CFG3,Coordinación de la Política de Gobierno,3277391423.10,3678115156.26,x
Chihuahua,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Chihuahua,2019,CFG5,Asuntos Financieros y Hacendarios,0.00,0.00,x
Chihuahua,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Chihuahua,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,0.00,0.00,x
Chihuahua,2019,CFG8,Otros Servicios Generales,0.00,0.00,x
Chihuahua,2019,CFDS,Desarrollo Social,0.00,0.00,x
Chihuahua,2019,CFDS1,Protección Ambiental,0.00,0.00,x
Chihuahua,2019,CFDS2,Vivienda y Servicios a la Comunidad,0.00,0.00,x
Chihuahua,2019,CFDS3,Salud,0.00,0.00,x
Chihuahua,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0.00,0.00,x
Chihuahua,2019,CFDS5,Educación,0.00,0.00,x
Chihuahua,2019,CFDS6,Protección Social,0.00,0.00,x
Chihuahua,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,x
Chihuahua,2019,CFDE,Desarrollo Económico,0.00,0.00,x
Chihuahua,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,x
Chihuahua,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Chihuahua,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Chihuahua,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Chihuahua,2019,CFDE5,Transporte,0.00,0.00,x
Chihuahua,2019,CFDE6,Comunicaciones,0.00,0.00,x
Chihuahua,2019,CFDE7,Turismo,0.00,0.00,x
Chihuahua,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Chihuahua,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Chihuahua,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,x
Chihuahua,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
Chihuahua,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Chihuahua,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Chihuahua,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Chihuahua,2019,CFTOTAL,Total del gasto,3277391423.10,3678115156.26,x
Chilpancingo de los Bravo,2019,CFG,Gobierno,387877097.20,530435387.35,x
Chilpancingo de los Bravo,2019,CFG1,Legislación,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFG2,Justicia,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFG3,Coordinación de la Política de Gobierno,122113653.73,132883538.07,x
Chilpancingo de los Bravo,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFG5,Asuntos Financieros y Hacendarios,69145716.18,161278569.35,x
Chilpancingo de los Bravo,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,180786491.36,210987136.99,x
Chilpancingo de los Bravo,2019,CFG8,Otros Servicios Generales,15831235.93,25286142.94,x
Chilpancingo de los Bravo,2019,CFDS,Desarrollo Social,367239481.51,403208870.99,x
Chilpancingo de los Bravo,2019,CFDS1,Protección Ambiental,36948419.79,37489599.34,x
Chilpancingo de los Bravo,2019,CFDS2,Vivienda y Servicios a la Comunidad,258431266.66,300498237.82,x
Chilpancingo de los Bravo,2019,CFDS3,Salud,41182120.13,26807437.29,x
Chilpancingo de los Bravo,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",9246692.72,9034360.08,x
Chilpancingo de los Bravo,2019,CFDS5,Educación,941802.95,1376823.88,x
Chilpancingo de los Bravo,2019,CFDS6,Protección Social,5854637.13,5787966.63,x
Chilpancingo de los Bravo,2019,CFDS7,Otros Asuntos Sociales,14634542.13,22214445.95,x
Chilpancingo de los Bravo,2019,CFDE,Desarrollo Económico,38736273.19,36951500.18,x
Chilpancingo de los Bravo,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",26015061.94,26574416.88,x
Chilpancingo de los Bravo,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",12721211.25,10377083.30,x
Chilpancingo de los Bravo,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE5,Transporte,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE6,Comunicaciones,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE7,Turismo,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Chilpancingo de los Bravo,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Chilpancingo de los Bravo,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Chilpancingo de los Bravo,2019,CFTOTAL,Total del gasto,793852851.90,970595758.52,x
Chimalhuacan,2019,CFG,Gobierno,1595389974.09,1767745943.64,x
Chimalhuacan,2019,CFG1,Legislación,0.00,0.00,x
Chimalhuacan,2019,CFG2,Justicia,1218541.00,1307982.48,x
Chimalhuacan,2019,CFG3,Coordinación de la Política de Gobierno,817624465.82,888983210.81,x
Chimalhuacan,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Chimalhuacan,2019,CFG5,Asuntos Financieros y Hacendarios,411214765.36,459256720.15,x
Chimalhuacan,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Chimalhuacan,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,329437061.45,381930206.85,x
Chimalhuacan,2019,CFG8,Otros Servicios Generales,35895140.46,36267823.35,x
Chimalhuacan,2019,CFDS,Desarrollo Social,158991780.38,213374399.49,x
Chimalhuacan,2019,CFDS1,Protección Ambiental,59578975.88,65760532.23,x
Chimalhuacan,2019,CFDS2,Vivienda y Servicios a la Comunidad,38644016.11,84377707.71,x
Chimalhuacan,2019,CFDS3,Salud,10177988.00,11986124.61,x
Chimalhuacan,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",10911005.59,16338240.31,x
Chimalhuacan,2019,CFDS5,Educación,37814661.08,33194270.95,x
Chimalhuacan,2019,CFDS6,Protección Social,1865133.72,1717523.68,x
Chimalhuacan,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,x
Chimalhuacan,2019,CFDE,Desarrollo Económico,9310947.53,7528138.11,x
Chimalhuacan,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,x
Chimalhuacan,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Chimalhuacan,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Chimalhuacan,2019,CFDE4,"Minería, Manufacturas y Construcción",8342790.93,6768089.90,x
Chimalhuacan,2019,CFDE5,Transporte,0.00,0.00,x
Chimalhuacan,2019,CFDE6,Comunicaciones,0.00,0.00,x
Chimalhuacan,2019,CFDE7,Turismo,968156.60,760048.21,x
Chimalhuacan,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Chimalhuacan,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Chimalhuacan,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,378000000.00,341195084.33,x
Chimalhuacan,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,28000000.00,36274634.50,x
Chimalhuacan,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Chimalhuacan,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Chimalhuacan,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,350000000.00,304920449.83,x
Chimalhuacan,2019,CFTOTAL,Total del gasto,2141692702.00,2329843565.57,x
Colima,2019,CFG,Gobierno,294264119.17,337891714.11,x
Colima,2019,CFG1,Legislación,17060440.70,21489774.72,x
Colima,2019,CFG2,Justicia,0.00,0.00,x
Colima,2019,CFG3,Coordinación de la Política de Gobierno,105217760.24,108935843.24,x
Colima,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Colima,2019,CFG5,Asuntos Financieros y Hacendarios,13424284.41,20290435.50,x
Colima,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Colima,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,41016017.48,72762993.58,x
Colima,2019,CFG8,Otros Servicios Generales,117545616.34,114412667.07,x
Colima,2019,CFDS,Desarrollo Social,280283190.69,368866601.99,x
Colima,2019,CFDS1,Protección Ambiental,136077482.77,194619694.76,x
Colima,2019,CFDS2,Vivienda y Servicios a la Comunidad,54089655.40,61595670.87,x
Colima,2019,CFDS3,Salud,0.00,0.00,x
Colima,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",28415794.55,45593065.92,x
Colima,2019,CFDS5,Educación,0.00,306487.17,x
Colima,2019,CFDS6,Protección Social,33000000.00,34500000.00,x
Colima,2019,CFDS7,Otros Asuntos Sociales,28700257.97,32251683.27,x
Colima,2019,CFDE,Desarrollo Económico,41813222.22,46474076.15,x
Colima,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",33114474.28,38987345.40,x
Colima,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Colima,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Colima,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Colima,2019,CFDE5,Transporte,0.00,0.00,x
Colima,2019,CFDE6,Comunicaciones,0.00,0.00,x
Colima,2019,CFDE7,Turismo,0.00,0.00,x
Colima,2019,CFDE8,"Ciencia, Tecnología e Innovación",8698747.94,7486730.75,x
Colima,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Colima,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,28666234.52,18124939.14,x
Colima,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,14850000.00,14305653.03,x
Colima,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Colima,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Colima,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,13816234.52,3819286.11,x
Colima,2019,CFTOTAL,Total del gasto,645026766.60,771357331.39,x
Cuautitlan Izcalli,2019,CFG,Gobierno,1472037914.49,1100505566.46,x
Cuautitlan Izcalli,2019,CFG1,Legislación,0.00,0.00,x
Cuautitlan Izcalli,2019,CFG2,Justicia,121264089.15,3051450.23,x
Cuautitlan Izcalli,2019,CFG3,Coordinación de la Política de Gobierno,3421101.53,106658942.00,x
Cuautitlan Izcalli,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Cuautitlan Izcalli,2019,CFG5,Asuntos Financieros y Hacendarios,849443012.82,539083346.41,x
Cuautitlan Izcalli,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Cuautitlan Izcalli,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,375111177.27,333980648.57,x
Cuautitlan Izcalli,2019,CFG8,Otros Servicios Generales,122798533.72,117731179.25,x
Cuautitlan Izcalli,2019,CFDS,Desarrollo Social,991765074.29,701772544.32,x
Cuautitlan Izcalli,2019,CFDS1,Protección Ambiental,198798475.62,95839051.22,x
Cuautitlan Izcalli,2019,CFDS2,Vivienda y Servicios a la Comunidad,748948095.78,568900982.45,x
Cuautitlan Izcalli,2019,CFDS3,Salud,7950105.83,7339831.14,x
Cuautitlan Izcalli,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",14258590.77,11636763.14,x
Cuautitlan Izcalli,2019,CFDS5,Educación,12668379.18,9722678.48,x
Cuautitlan Izcalli,2019,CFDS6,Protección Social,9141427.11,8333237.89,x
Cuautitlan Izcalli,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE,Desarrollo Económico,13123371.26,11022957.19,x
Cuautitlan Izcalli,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",2091276.10,1135734.84,x
Cuautitlan Izcalli,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE4,"Minería, Manufacturas y Construcción",6114758.92,5420587.59,x
Cuautitlan Izcalli,2019,CFDE5,Transporte,0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE6,Comunicaciones,0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE7,Turismo,4917336.24,4466634.76,x
Cuautitlan Izcalli,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Cuautitlan Izcalli,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Cuautitlan Izcalli,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,x
Cuautitlan Izcalli,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,x
Cuautitlan Izcalli,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Cuautitlan Izcalli,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Cuautitlan Izcalli,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,x
Cuautitlan Izcalli,2019,CFTOTAL,Total del gasto,2476926360.04,1813301067.97,x
Cuernavaca,2019,CFG,Gobierno,835057994.35,851694392.19,x
Cuernavaca,2019,CFG1,Legislación,31625454.83,31932746.89,x
Cuernavaca,2019,CFG2,Justicia,17155248.55,16086935.85,x
Cuernavaca,2019,CFG3,Coordinación de la Política de Gobierno,89848893.59,89015942.80,x
Cuernavaca,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Cuernavaca,2019,CFG5,Asuntos Financieros y Hacendarios,143641470.22,78632022.10,x
Cuernavaca,2019,CFG6,Seguridad Nacional,0.00,0.00,x
Cuernavaca,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,267563136.33,324587805.08,x
Cuernavaca,2019,CFG8,Otros Servicios Generales,285223790.83,311438939.47,x
Cuernavaca,2019,CFDS,Desarrollo Social,482197025.35,563625575.55,x
Cuernavaca,2019,CFDS1,Protección Ambiental,0.00,0.00,x
Cuernavaca,2019,CFDS2,Vivienda y Servicios a la Comunidad,409405165.31,488700478.96,x
Cuernavaca,2019,CFDS3,Salud,6825964.77,6699605.51,x
Cuernavaca,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",12545386.77,11996060.64,x
Cuernavaca,2019,CFDS5,Educación,16410120.23,16272438.83,x
Cuernavaca,2019,CFDS6,Protección Social,24252958.44,23057919.06,x
Cuernavaca,2019,CFDS7,Otros Asuntos Sociales,12757429.83,16899072.55,x
Cuernavaca,2019,CFDE,Desarrollo Económico,55144442.55,50955095.76,x
Cuernavaca,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",41213295.51,37787446.77,x
Cuernavaca,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",6095508.08,4929714.96,x
Cuernavaca,2019,CFDE3,Combustibles y Energía,0.00,0.00,x
Cuernavaca,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,x
Cuernavaca,2019,CFDE5,Transporte,0.00,0.00,x
Cuernavaca,2019,CFDE6,Comunicaciones,0.00,0.00,x
Cuernavaca,2019,CFDE7,Turismo,7835638.96,8237934.03,x
Cuernavaca,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,x
Cuernavaca,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,x
Cuernavaca,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,189477076.45,116100024.62,x
Cuernavaca,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,119192632.24,115275918.60,x
Cuernavaca,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,x
Cuernavaca,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,x
Cuernavaca,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,70284444.21,824106.02,x
Cuernavaca,2019,CFTOTAL,Total del gasto,1561876538.70,1582375088.12,x
Culiacan,2019,CFG,Gobierno,1959586803.91,2051268774.24,x
Culiacan,2019,CFG1,Legislación,117433820.98,110053680.24,x
Culiacan,2019,CFG2,Justicia,0.00,0.00,x
Culiacan,2019,CFG3,Coordinación de la Política de Gobierno,762006595.45,778898526.99,x
Culiacan,2019,CFG4,Relaciones Exteriores,0.00,0.00,x
Culiacan,2019,CFG5,Asuntos Financieros y Hacendarios,350431953.30,310252432.86,x
Culiacan,2019,CFG6,Seguridad Nacional,0.00,0.00,x
