Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Guadalajara,2019,CATOT,Total del gasto,9208437438.17,8052036608.26,x
Guadalajara,2018,CA01,JEFATURA DE GABINETE,7592000.04,7761230.13,x
Guadalajara,2018,CA02,SECRETARIA GENERAL,20428245.01,17013190.92,x
Guadalajara,2018,CA03,TESORERIA,853441553.95,1218283304.97,x
Guadalajara,2018,CA04,CONTRALORIA CIUDADANA,1869000.00,37448.58,x
Guadalajara,2018,CA05,COORDINACION GENERAL DE CONSTRUCCION DE COMUNIDAD,303415637.76,314370050.65,x
Guadalajara,2018,CA06,COORDINACION GENERAL DE GESTION INTEGRAL DE LA CIUDAD,391500097.25,920350185.72,x
Guadalajara,2018,CA07,COORDINACION GENERAL DE ADMINISTRACION E INNOVACION GUBERNAMENTAL,4515661863.79,4312247695.78,x
Guadalajara,2018,CA08,COORDINACION GENERAL DE DESARROLLO ECONOMICO Y COMBATE A LA DESIGUALDAD,959186658.04,932195472.23,x
Guadalajara,2018,CA09,TOTAL DEL GASTO NO ETIQUETADO,7169002138.60,7336609907.18,x
Guadalajara,2018,CA10,GASTO ETIQUETADO,7169002138.60,7336609907.18,x
Guadalajara,2018,CATOT,Total del gasto,21391099333.04,22395478393.34,x
Guadalupe,2022,CA1,SECRETARIA DE BIENESTAR,108493300.00,111570308.00,x
Guadalupe,2022,CA2,DIRECCION GENERAL DEL SISTEMA D.I.F. MUNICIPAL,81863400.00,91788795.00,x
Guadalupe,2022,CA3,SECRETARIA DEL AYUNTAMIENTO,82424700.00,97249856.00,x
Guadalupe,2022,CA4,DIR. GRAL. DE LA OFICINA EJEC. DE LA PRES. MPAL.,61807200.00,66025161.00,x
Guadalupe,2022,CA5,SECRETARIA DE LA FUNCION PUBLICA,13616900.00,14408956.00,x
Guadalupe,2022,CA6,SECRETARIA DE FINANZAS Y TESORERIA MUNICIPAL,257506500.00,302614117.00,x
Guadalupe,2022,CA7,SECRETARIA DE ADMINISTRACION,334091800.00,405866545.00,x
Guadalupe,2022,CA8,COORD. GRAL. DE LA UNIDAD DE CONSEJERIA MPAL.,3657800.00,2538286.00,x
Guadalupe,2022,CA9,INSTITUTO DE LA JUVENTUD,0.00,793055.00,x
Guadalupe,2022,CA10,INSTITUTO DE LA MUJER,0.00,570760.00,x
Guadalupe,2022,CA11,INSTITUTO MUNICIPAL DE DESARROLLO POLICIAL,9000000.00,9850000.00,x
Guadalupe,2022,CA12,INSTITUTO MUNICIPAL DEL DEPORTE,0.00,6823831.00,x
Guadalupe,2022,CA13,DIRECCION GENERAL DE ATENCION CIUDADANA,4320000.00,7253833.00,x
Guadalupe,2022,CA14,SRIA. DE SEG. PUBLICA Y PROTECCION CIUDADANA,501630600.00,580213764.00,x
Guadalupe,2022,CA15,SRIA. DE COMPETIVIDAD TERRITORIAL Y ECONOMICA,47166500.00,55217893.00,x
Guadalupe,2022,CA16,SECRETARIA DE SERVICIOS PUBLICOS E INFRAESTRUCTURA,730800400.00,900119550.00,x
Guadalupe,2022,CA17,SRIA. DE IGUALDAD SUST. INC. Y DEREHOS HUM.,15744400.00,32265300.00,x
Guadalupe,2022,CA18,SRIA. DE CULTURA FISICA Y DEPORTE,0.00,53717872.00,x
Guadalupe,2022,CA19,SRIA. TECNICA DE PLANEACION EV. E INNOV. GUBER,4588300.00,14862576.00,x
Guadalupe,2022,CATOT,Total del gasto,2256711800.00,2753750458.00,x
Guadalupe,2021,CA01,SECRETARIA DE BIENESTAR SOCIAL Y DESARROLLO COMUNITARIO,57311700.00,47123372.16,x
Guadalupe,2021,CA02,DIRECCION DEL SISTEMA D.I.F.,68737700.00,72120940.36,x
Guadalupe,2021,CA03,SECRETARIA DE OBRAS PUBLICAS,197969800.00,265571682.88,x
Guadalupe,2021,CA04,SECRETARIA DE DESARROLLO Y ORDEN TERRITORIAL,31446500.00,28239049.38,x
Guadalupe,2021,CA05,SECRETARIA DEL AYUNTAMIENTO,75855000.00,72355783.68,x
Guadalupe,2021,CA06,OFICINA EJECUTIVA,78250300.00,70273839.99,x
Guadalupe,2021,CA07,SECRETARIA DE DESARROLLO ECONOMICO,32754700.00,29043480.17,x
Guadalupe,2021,CA08,SECRETARIA DE LA FUNCION PUBLICA,14046300.00,13950260.54,x
Guadalupe,2021,CA09,SECRETARIA DE SEGURIDAD PUBLICA,453495920.00,507643441.83,x
Guadalupe,2021,CA10,SECRETARIA DE FINANZAS Y TESORERIA MUNICIPAL,210785800.00,238610349.20,x
Guadalupe,2021,CA11,SECRETARIA DE ADMINISTRACION,250653980.00,315640870.51,x
Guadalupe,2021,CA12,SECRETARIA DE SERVICIOS PUBLICOS,349271700.00,408307402.77,x
Guadalupe,2021,CA13,INSTITUTO DE LA JUVENTUD,4950000.00,6358872.66,x
Guadalupe,2021,CA14,INSTITUTO DE LA MUJER,4635000.00,9497378.67,x
Guadalupe,2021,CA15,SECRETARIA DE PREVENCION SOCIAL,22857100.00,22770002.36,x
Guadalupe,2021,CA16,INSTITUTO MUNICIPAL DE DESARROLLO POLICIAL,9000000.00,8650000.00,x
Guadalupe,2021,CA17,INSTITUTO MUNICIPAL DE PLANEACION INTEGRAL,9000000.00,9286913.00,x
Guadalupe,2021,CA18,INSTITUTO MUNICIPAL DEL DEPORTE,22500000.00,23494117.09,x
Guadalupe,2021,CA19,DIRECCION GENERAL DE SALUD PUBLICA,37765100.00,66695424.10,x
Guadalupe,2021,CA20,DIRECCION GENERAL DE ATENCION CIUDADANA,4445400.00,4178468.14,x
Guadalupe,2021,CATOT,Total del gasto,1935732000.00,2219811649.49,x
Guadalupe,2020,CA01,SECRETARIA DE BIENESTAR SOCIAL Y DESARROLLO COMUNITARIO,70044300.00,82658778.00,x
Guadalupe,2020,CA02,DIRECCION DEL SISTEMA D.I.F.,72899200.00,89974459.00,x
Guadalupe,2020,CA03,SECRETARIA DE OBRAS PUBLICAS,304515400.00,322945056.00,x
Guadalupe,2020,CA04,SECRETARIA DE DESARROLLO Y ORDEN TERRITORIAL,29663300.00,32408856.00,x
Guadalupe,2020,CA05,SECRETARIA DEL AYUNTAMIENTO,90964800.00,80947701.00,x
Guadalupe,2020,CA06,OFICINA EJECUTIVA,92229500.00,92797851.00,x
Guadalupe,2020,CA07,SECRETARIA DE DESARROLLO ECONOMICO,36139400.00,32480801.00,x
Guadalupe,2020,CA08,SECRETARIA DE LA FUNCION PUBLICA,14245600.00,13951403.00,x
Guadalupe,2020,CA09,SECRETARIA DE FINANZAS Y TESORERIA MUNICIPAL,194439700.00,201086162.00,x
Guadalupe,2020,CA10,SECRETARIA DE ADMINISTRACION,293441500.00,308874327.00,x
Guadalupe,2020,CA11,SECRETARIA DE SERVICIOS PUBLICOS,386024200.00,409948629.00,x
Guadalupe,2020,CA12,INSTITUTO DE LA JUVENTUD,5500000.00,5893396.00,x
Guadalupe,2020,CA13,INSTITUTO DE LA MUJER,5150000.00,11047280.00,x
Guadalupe,2020,CA14,SECRETARIA DE PREVENCION SOCIAL,22647900.00,24853283.00,x
Guadalupe,2020,CA15,INSTITUTO MUNICIPAL DE DESARROLLO POLICIAL,10000000.00,10727031.00,x
Guadalupe,2020,CA16,INSTITUTO MUNICIPAL DE PLANEACION INTEGRAL,10000000.00,11559192.00,x
Guadalupe,2020,CA17,INSTITUTO MUNICIPAL DEL DEPORTE,25000000.00,31562165.00,x
Guadalupe,2020,CA18,DIRECCION GENERAL DE SALUD PUBLICA,32703400.00,38945926.00,x
Guadalupe,2020,CA19,DIRECCION GENERAL DE ATENCION CIUDADANA,3362300.00,3687974.00,x
Guadalupe,2020,CA20,SECRETARIA DE SEGURIDAD PUBLICA,462126400.00,551439320.00,x
Guadalupe,2020,CATOT,Total del gasto,2161096900.00,2357789590.00,x
Guadalupe,2019,CA01,SECRETARIA DE BIENESTAR SOCIAL,64803403.00,91593763.00,x
Guadalupe,2019,CA02,DIRECCION DEL SISTEMA D.I.F.,70002800.00,92987956.00,x
Guadalupe,2019,CA03,DIRECCION GENERAL DE SALUD PUBLICA,33619000.00,34993250.00,x
Guadalupe,2019,CA04,DIRECCION GENERAL DE ATENCION CIUDADANA,0.00,9105871.00,x
Guadalupe,2019,CA05,SECRETARIA DE OBRAS PUBLICAS,284976285.00,329696336.00,x
Guadalupe,2019,CA06,SECRETARIA DE CONTROL Y SUST. URBANA,38010500.00,34967653.00,x
Guadalupe,2019,CA07,SECRETARIA DEL AYUNTAMIENTO,79135900.00,102405000.00,x
Guadalupe,2019,CA08,OFICINA EJECUTIVA,94659178.00,119529783.00,x
Guadalupe,2019,CA09,SECRETARIA DE DESARROLLO ECONOMICO,36482633.00,41241622.00,x
Guadalupe,2019,CA10,SECRETARIA DE LA FUNCION PUBLICA,11315296.00,15774898.00,x
Guadalupe,2019,CA11,SECRETARIA DE SEGURIDAD PUBLICA,457893999.00,551433493.00,x
Guadalupe,2019,CA12,SECRETARIA DE FINANZAS Y TESORERIA MUNICIPAL,171360567.00,238304138.00,x
Guadalupe,2019,CA13,SECRETARIA DE ADMINISTRACION,297644975.00,374916276.00,x
Guadalupe,2019,CA14,SECRETARIA DE SERVICIOS PUBLICOS,371741764.00,428924614.00,x
Guadalupe,2019,CA15,SECRETARIA DE PREVENCION SOCIAL,23507900.00,25226433.00,x
Guadalupe,2019,CA16,INSTITUTO DE LA JUVENTUD,5500000.00,6877306.00,x
Guadalupe,2019,CA17,INSTITUTO DE LA MUJER,5150000.00,10845088.00,x
Guadalupe,2019,CA18,INSTITUTO MUNICIPAL DE DESARROLLO POLICIAL,10000000.00,10145243.00,x
Guadalupe,2019,CA19,INSTITUTO MUNICIPAL DE PLANEACION INTEGRAL,10000000.00,10819898.00,x
Guadalupe,2019,CA20,INSTITUTO MUNICIPAL DEL DEPORTE,25000000.00,32720981.00,x
Guadalupe,2019,CATOT,Total del gasto,2090804200.00,2562509602.00,x
Guadalupe,2018,CA01,SECRETARIA DE BIENESTAR SOCIAL,86271800.00,116201414.00,x
Guadalupe,2018,CA02,DIRECCION DEL SISTEMA D.I.F.,73140700.00,80984113.00,x
Guadalupe,2018,CA03,SECRETARIA DE OBRAS PUBLICAS,114466900.00,139966119.00,x
Guadalupe,2018,CA04,SECRETARIA DE CONTROL Y SUST. URBANA,29872200.00,47050736.00,x
Guadalupe,2018,CA05,SECRETARIA DEL AYUNTAMIENTO,76085900.00,108507611.00,x
Guadalupe,2018,CA06,OFICINA EJECUTIVA,61886000.00,83098593.00,x
Guadalupe,2018,CA07,SECRETARIA DE DESARROLLO ECONOMICO,38995200.00,37814993.00,x
Guadalupe,2018,CA08,SECRETARIA DE LA FUNCION PUBLICA,9747700.00,11935559.00,x
Guadalupe,2018,CA09,SECRETARIA DE SEGURIDAD PUBLICA,399524000.00,529705859.00,x
Guadalupe,2018,CA10,SECRETARIA DE FINANZAS Y TESORERIA MUNICIPAL,163441700.00,181097228.00,x
Guadalupe,2018,CA11,SECRETARIA DE ADMINISTRACION,227172500.00,340738491.00,x
Guadalupe,2018,CA12,SECRETARIA DE SERVICIOS PUBLICOS,382454800.00,737372846.00,x
Guadalupe,2018,CA13,SECRETARIA DE PREVENCION SOCIAL,30436800.00,37114799.00,x
Guadalupe,2018,CA14,INSTITUTO DE LA JUVENTUD,5500000.00,7290563.00,x
Guadalupe,2018,CA15,INSTITUTO DE LA MUJER,5150000.00,15455355.00,x
Guadalupe,2018,CA16,INSTITUTO MUNICIPAL DE DESARROLLO POLICIAL,10000000.00,9502450.00,x
Guadalupe,2018,CA17,INSTITUTO MUNICIPAL DE PLANEACION INTEGRAL,10056200.00,12047518.00,x
Guadalupe,2018,CA18,INSTITUTO MUNICIPAL DEL DEPORTE,20000000.00,37930246.00,x
Guadalupe,2018,CATOT,Total del gasto,1744202400.00,2533814493.00,x
Guanajuato,2022,CA1,PRESIDENTE MUNICIPAL,2039479.00,1990922.43,x
Guanajuato,2022,CA2,SINDICATURA  Y REGIDURIA,18547069.00,18434142.12,x
Guanajuato,2022,CA3,SECRETARIA PARTICULAR,15116079.00,14406105.00,x
Guanajuato,2022,CA4,UNIDAD DE COMUNICACÍON SOCIAL,12155066.00,12622380.83,x
Guanajuato,2022,CA5,CONTRALORÍA MUNICIPAL,9355349.00,9340431.92,x
Guanajuato,2022,CA6,UNIDAD DE INNOVACION Y POLÍTICAS PUBLICAS,2944558.00,3101640.78,x
Guanajuato,2022,CA7,SECRETARIA DEL H. AYUNTAMIENTO,3461805.00,2097444.08,x
Guanajuato,2022,CA8,DIRECCION GENERAL DE SERVICIOS JURÍDICOS,8429565.00,8251254.62,x
Guanajuato,2022,CA9,JULGADO ADMINISTRATIVO MUNICIPAL,1816555.00,1788285.95,x
Guanajuato,2022,CA10,DIRECCION DE LA FUNCIÓN EDILICIA,2662021.00,2728944.15,x
Guanajuato,2022,CA11,DIRECCIÓN DE ARCHIVO MUNICIPAL,1611131.00,1622043.79,x
Guanajuato,2022,CA12,UNIDAD DE ACCESO A LA INFORMACIÓN,503197.00,497498.61,x
Guanajuato,2022,CA13,DIRECCION DE GOBIERNO,2196878.00,2180214.02,x
Guanajuato,2022,CA14,TESORERIA MUNICIPAL,21357224.00,15247241.99,x
Guanajuato,2022,CA15,DIRECCIÓN DE INGRESOS,11624629.00,13443542.83,x
Guanajuato,2022,CA16,DIRECCIÓN DE CATASTRO E IMPUESTO PREDIAL,6345740.00,6305908.79,x
Guanajuato,2022,CA17,COORDINACION GENERAL DE FINANZAS,12660732.00,12413105.30,x
Guanajuato,2022,CA18,COORDINACIÓN GENERAL DE ADMINISTRACIÓN,1886421.00,1712541.80,x
Guanajuato,2022,CA19,DIRECCIÓN DE ADQUISICIÓN Y SERVICIOS GENERALES,13868551.00,12971959.01,x
Guanajuato,2022,CA20,DIRECCIÓN DE RECURSOS HUMANOS,44092983.48,71590718.63,x
Guanajuato,2022,CA21,DIRECCIÓN DE TECNOLOGIAS  DE LA INFORMACION,3405994.00,2851511.94,x
Guanajuato,2022,CA22,DIRECCIÓN GENERAL DE SERVICIOS PUBLICOS,4304261.00,5899015.51,x
Guanajuato,2022,CA23,DIRECCIÓN DE SERVICIOS COMPLEMENTARIOS,11757517.00,10385168.98,x
Guanajuato,2022,CA24,DIRECCIÓN DE SERVICIOS BÁSICOS,42415662.00,52055506.02,x
Guanajuato,2022,CA25,DIRECCIÓN DE ALUMBRADO PUBLICO,22711424.00,37048206.31,x
Guanajuato,2022,CA26,DIRECCIÓN GENERAL MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,3428460.00,3449560.78,x
Guanajuato,2022,CA27,DIRECCIÓN TECNICA Y ADMINISTRATIVA,1771535.00,1973373.72,x
Guanajuato,2022,CA28,DIRECCIÓN DE ADMINISTRACIÓN URBANA,3622520.00,3541772.83,x
Guanajuato,2022,CA29,DIRECCIÓN DE IMAGEN URB Y GESTION DEL CH,5542154.00,5459428.37,x
Guanajuato,2022,CA30,DIRECCIÓN DE ECOLOGIA  Y MEDIO AMBIENTE,4618706.00,4640216.10,x
Guanajuato,2022,CA31,DIRECCION DE VIVIENDA,1111460.00,1045157.65,x
Guanajuato,2022,CA32,DIRECCION GENERAL DE OBRA PÚBLICA,4941652.00,5979345.17,x
Guanajuato,2022,CA33,DIRECCIÓN TECNICA ADMINISTRATIVA DE OBRA,3557939.00,3469655.59,x
Guanajuato,2022,CA34,DIRECCIÓN DE CONSTRUCCIÓN,91022370.05,117567515.21,x
Guanajuato,2022,CA35,DIRECCIÓN DE PROGRAMACIÓN DE OBRA Y ESTU,6646452.00,8666551.35,x
Guanajuato,2022,CA36,DIRECCIÓN DE MANTENIMIENTO,20161931.00,20731812.10,x
Guanajuato,2022,CA37,SECRETARIA DE SEGURIDAD CIUDADANA,9155072.00,6943245.18,x
Guanajuato,2022,CA38,"DIRECCIÓN GENERAL TRANSITO, MOV Y TRANSP",35983917.00,35216825.28,x
Guanajuato,2022,CA39,COMISARIA DE LA POLICIA PREVENTIVA,138596130.31,143778704.01,x
Guanajuato,2022,CA40,DIRECCIÓN DE PROTECCIÓN CIVIL,6984172.00,7817900.00,x
Guanajuato,2022,CA41,DIRECCIÓN DE FlSCALIZ Y CTROL DE REG,6000139.00,5711037.68,x
Guanajuato,2022,CA42,DIRECCIÓN DE PARTICIPACIÓN Y ATENCIÓN A LA MUJER,3352447.00,3806682.50,x
Guanajuato,2022,CA43,DIRECCIÓN GRAL DE DESARROLLO SOCIAL Y HUMANO,3994306.00,4080728.39,x
Guanajuato,2022,CA44,DIRECCIÓN DE GESTION Y PARTICIPACIÓN SOCIAL,2348771.00,4186613.21,x
Guanajuato,2022,CA45,DIRECCIÓN DE dESARROLLO RURAL,3130096.00,3051346.11,x
Guanajuato,2022,CA46,DIRECCIÓN DE PROYECTOS PRODUCTTVOS,3102540.00,11883871.89,x
Guanajuato,2022,CA47,DIRECCIÓN DE ORGANIZACIONES Y PROGRAMAS SOCIALES,1945714.00,1901026.66,x
Guanajuato,2022,CA48,DIRECCIÓN DE SALUD,5614601.00,4854691.83,x
Guanajuato,2022,CA49,DIRECCIÓN GENERAL DE DESARROLLO TUR Y ECO,3377767.00,3279723.88,x
Guanajuato,2022,CA50,DIR DE PROMOCIÓN TURÍSTICA,7240509.00,10936759.86,x
Guanajuato,2022,CA51,DIRECCIÓN DE DESARROLLO TURÍSTICO,1216906.00,415252.94,x
Guanajuato,2022,CA52,DIRECCIÓN DE ATENCION A SECTORES PRODUCTIVOS,1043872.00,412409.46,x
Guanajuato,2022,CA53,DIRECCIÓN DE PROM ECON Y ATRAC DE INVERSIONES,1694709.00,1662156.39,x
Guanajuato,2022,CA54,DIRECCIÓN GENERAL DE CULTURA Y EDUCACION,13682858.00,14881738.18,x
Guanajuato,2022,CA55,DIRECCIÓN MUSEO MOMIAS,2203117.00,2438578.60,x
Guanajuato,2022,CA56,DESARROLLO INTEGRAL PARA LA FAMILIA,21910701.00,21910701.00,x
Guanajuato,2022,CA57,COMISION MUNICIPAL DEL DEPORTE Y ATENCION,6999010.00,6999009.96,x
Guanajuato,2022,CA58,INSTITUTO MUNICIPAL DE PLANEACIÓN DE GUA,7655239.00,7655239.00,x
Guanajuato,2022,CATOT,Total del gasto,710927662.84,801334366.29,x
Guanajuato,2021,CA01,PRESIDENTE MUNICIPAL,2042891.00,1842374.94,x
Guanajuato,2021,CA02,SINDICATURA  Y REGIDURIA,18505690.00,18103019.91,x
Guanajuato,2021,CA03,SECRETARIA PARTICULAR,16073367.00,12014829.84,x
Guanajuato,2021,CA04,UNIDAD DE COMUNICACÍON SOCIAL,11255921.00,10094284.76,x
Guanajuato,2021,CA05,CONTRALORÍA MUNICIPAL,9442538.00,8430737.78,x
Guanajuato,2021,CA06,UNIDAD DE INNOVACION Y POLÍTICAS PUBLICAS,2969273.00,2547752.11,x
Guanajuato,2021,CA07,SECRETARIA DEL H. AYUNTAMIENTO,3467239.00,2884125.69,x
Guanajuato,2021,CA08,DIRECCION GENERAL DE SERVICIOS JURÍDICOS,8428123.00,7876334.05,x
Guanajuato,2021,CA09,JULGADO ADMINISTRATIVO MUNICIPAL,1844235.00,1756606.75,x
Guanajuato,2021,CA10,DIRECCION DE LA FUNCIÓN EDILICIA,2677982.00,2580448.91,x
Guanajuato,2021,CA11,DIRECCIÓN DE ARCHIVO MUNICIPAL,1630231.00,1346652.30,x
Guanajuato,2021,CA12,UNIDAD DE ACCESO A LA INFORMACIÓN,494392.00,452702.90,x
Guanajuato,2021,CA13,DIRECCION DE GOBIERNO,2265673.00,1915759.58,x
Guanajuato,2021,CA14,TESORERIA MUNICIPAL,12157388.00,10120512.29,x
Guanajuato,2021,CA15,DIRECCIÓN DE INGRESOS,11963763.00,11842559.90,x
Guanajuato,2021,CA16,DIRECCIÓN DE CATASTRO E IMPUESTO PREDIAL,6427107.00,6477578.23,x
Guanajuato,2021,CA17,COORDINACION GENERAL DE FINANZAS,12741521.00,11590678.67,x
Guanajuato,2021,CA18,COORDINACIÓN GENERAL DE ADMINISTRACIÓN,1893196.00,1848163.02,x
Guanajuato,2021,CA19,DIRECCIÓN DE ADQUISICIÓN Y SERVICIOS GENERALES,9399648.00,9616750.42,x
Guanajuato,2021,CA20,DIRECCIÓN DE RECURSOS HUMANOS,39234642.96,75549214.57,x
Guanajuato,2021,CA21,DIRECCIÓN DE TECNOLOGIAS  DE LA INFORMACION,3616161.00,3388473.89,x
Guanajuato,2021,CA22,DIRECCIÓN GENERAL DE SERVICIOS PUBLICOS,4271990.00,5324737.10,x
Guanajuato,2021,CA23,DIRECCIÓN DE SERVICIOS COMPLEMENTARIOS,11909594.00,10591175.21,x
Guanajuato,2021,CA24,DIRECCIÓN DE SERVICIOS BÁSICOS,42393534.00,48579187.88,x
Guanajuato,2021,CA25,DIRECCIÓN DE ALUMBRADO PUBLICO,29932282.00,46084056.73,x
Guanajuato,2021,CA26,DIRECCIÓN GENERAL MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,3524805.00,4737501.02,x
Guanajuato,2021,CA27,DIRECCIÓN TECNICA Y ADMINISTRATIVA,1774305.00,1721499.84,x
Guanajuato,2021,CA28,DIRECCIÓN DE ADMINISTRACIÓN URBANA,3641742.00,3326299.80,x
Guanajuato,2021,CA29,DIRECCIÓN DE IMAGEN URB Y GESTION DEL CH,5642622.00,5350165.25,x
Guanajuato,2021,CA30,DIRECCIÓN DE ECOLOGIA  Y MEDIO AMBIENTE,4668466.00,4340845.28,x
Guanajuato,2021,CA31,DIRECCION DE VIVIENDA,2143957.00,1028540.03,x
Guanajuato,2021,CA32,DIRECCION GENERAL DE OBRA PÚBLICA,5202007.00,7303041.48,x
Guanajuato,2021,CA33,DIRECCIÓN TECNICA ADMINISTRATIVA DE OBRA,3586514.00,3274661.63,x
Guanajuato,2021,CA34,DIRECCIÓN DE CONSTRUCCIÓN,48090037.00,150850106.00,x
Guanajuato,2021,CA35,DIRECCIÓN DE PROGRAMACIÓN DE OBRA Y ESTU,6254386.00,6612789.65,x
Guanajuato,2021,CA36,DIRECCIÓN DE MANTENIMIENTO,20390298.00,20579704.81,x
Guanajuato,2021,CA37,SECRETARIA DE SEGURIDAD CIUDADANA,6558652.00,3525938.20,x
Guanajuato,2021,CA38,"DIRECCIÓN GENERAL TRANSITO, MOV Y TRANSP",36619524.00,38240454.23,x
Guanajuato,2021,CA39,COMISARIA DE LA POLICIA PREVENTIVA,121014700.00,126944480.92,x
Guanajuato,2021,CA40,DIRECCIÓN DE PROTECCIÓN CIVIL,7522833.00,6974356.60,x
Guanajuato,2021,CA41,DIRECCIÓN DE FlSCALIZ Y CTROL DE REG,6237029.00,5494339.23,x
Guanajuato,2021,CA42,DIRECCIÓN DE PARTICIPACIÓN Y ATENCIÓN A LA MUJER,3442555.00,3442712.47,x
Guanajuato,2021,CA43,DIRECCIÓN GRAL DE DESARROLLO SOCIAL Y HUMANO,7965836.00,8838190.21,x
Guanajuato,2021,CA44,DIRECCIÓN DE GESTION Y PARTICIPACIÓN SOCIAL,2343814.00,1992282.82,x
Guanajuato,2021,CA45,DIRECCIÓN DE dESARROLLO RURAL,3187552.00,2970558.27,x
Guanajuato,2021,CA46,DIRECCIÓN DE PROYECTOS PRODUCTTVOS,3167802.00,5077023.64,x
Guanajuato,2021,CA47,DIRECCIÓN DE ORGANIZACIONES Y PROGRAMAS SOCIALES,1990721.00,1822218.17,x
Guanajuato,2021,CA48,DIRECCIÓN DE SALUD,5623150.00,4894461.59,x
Guanajuato,2021,CA49,DIRECCIÓN GENERAL DE DESARROLLO TUR Y ECO,3383147.00,3321892.57,x
Guanajuato,2021,CA50,DIR DE PROMOCIÓN TURÍSTICA,6234003.00,15929051.18,x
Guanajuato,2021,CA51,DIRECCIÓN DE DESARROLLO TURÍSTICO,969841.00,659093.83,x
Guanajuato,2021,CA52,DIRECCIÓN DE ATENCION A SECTORES PRODUCTIVOS,1163690.00,903575.91,x
Guanajuato,2021,CA53,DIRECCIÓN DE PROM ECON Y ATRAC DE INVERSIONES,1661527.00,1530105.48,x
Guanajuato,2021,CA54,DIRECCIÓN GENERAL DE CULTURA Y EDUCACION,15351991.00,13371073.47,x
Guanajuato,2021,CA55,DIRECCIÓN MUSEO MOMIAS,2796264.00,2437087.77,x
Guanajuato,2021,CA56,DESARROLLO INTEGRAL PARA LA FAMILIA,21039384.00,21039383.96,x
Guanajuato,2021,CA57,COMISION MUNICIPAL DEL DEPORTE Y ATENCION,6506212.00,7375339.86,x
Guanajuato,2021,CA58,INSTITUTO MUNICIPAL DE PLANEACIÓN DE GUA,7360807.00,7360807.00,x
Guanajuato,2021,CATOT,Total del gasto,644098554.96,806128299.60,x
Guanajuato,2020,CA01,PRESIDENTE MUNICIPAL,1916648.96,1826170.38,x
Guanajuato,2020,CA02,SINDICATURA  Y REGIDURIA,18594469.76,17241414.05,x
Guanajuato,2020,CA03,SECRETARIA PARTICULAR,17172058.94,11993279.86,x
Guanajuato,2020,CA04,UNIDAD DE COMUNICACÍON SOCIAL,11125004.43,10072728.49,x
Guanajuato,2020,CA05,CONTRALORÍA MUNICIPAL,8590242.92,8273135.28,x
Guanajuato,2020,CA06,UNIDAD DE INNOVACION Y POLÍTICAS PUBLICAS,2857269.57,1884837.51,x
Guanajuato,2020,CA07,SECRETARIA DEL H. AYUNTAMIENTO,3531737.80,3147220.65,x
Guanajuato,2020,CA08,DIRECCION GENERAL DE SERVICIOS JURÍDICOS,9237592.91,7795093.10,x
Guanajuato,2020,CA09,JULGADO ADMINISTRATIVO MUNICIPAL,1756485.10,1671484.56,x
Guanajuato,2020,CA10,DIRECCION DE LA FUNCIÓN EDILICIA,2565665.62,2405112.22,x
Guanajuato,2020,CA11,DIRECCIÓN DE ARCHIVO MUNICIPAL,1655634.73,1510375.09,x
Guanajuato,2020,CA12,UNIDAD DE ACCESO A LA INFORMACIÓN,474008.30,456307.28,x
Guanajuato,2020,CA13,DIRECCION DE GOBIERNO,2136371.98,1873224.28,x
Guanajuato,2020,CA14,TESORERIA MUNICIPAL,15687590.56,11469484.73,x
Guanajuato,2020,CA15,DIRECCIÓN DE INGRESOS,11673334.41,11493536.91,x
Guanajuato,2020,CA16,DIRECCIÓN DE CATASTRO E IMPUESTO PREDIAL,6344712.24,5984677.33,x
Guanajuato,2020,CA17,COORDINACION GENERAL DE FINANZAS,12406312.83,10840971.86,x
Guanajuato,2020,CA18,COORDINACIÓN GENERAL DE ADMINISTRACIÓN,1899769.38,1771899.92,x
Guanajuato,2020,CA19,DIRECCIÓN DE ADQUISICIÓN Y SERVICIOS GENERALES,12791876.36,16035711.92,x
Guanajuato,2020,CA20,DIRECCIÓN DE RECURSOS HUMANOS,41399286.22,67554917.81,x
Guanajuato,2020,CA21,DIRECCIÓN DE TECNOLOGIAS  DE LA INFORMACION,3563438.34,3142679.97,x
Guanajuato,2020,CA22,DIRECCIÓN GENERAL DE SERVICIOS PUBLICOS,4069085.67,3967114.30,x
Guanajuato,2020,CA23,DIRECCIÓN DE SERVICIOS COMPLEMENTARIOS,11269902.70,10493607.00,x
Guanajuato,2020,CA24,DIRECCIÓN DE SERVICIOS BÁSICOS,40707774.75,43456875.50,x
Guanajuato,2020,CA25,DIRECCIÓN DE ALUMBRADO PUBLICO,38514090.15,45520200.65,x
Guanajuato,2020,CA26,DIRECCIÓN GENERAL MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,3166324.19,3069825.84,x
Guanajuato,2020,CA27,DIRECCIÓN TECNICA Y ADMINISTRATIVA,1705207.28,1609501.16,x
Guanajuato,2020,CA28,DIRECCIÓN DE ADMINISTRACIÓN URBANA,3555170.73,3315584.64,x
Guanajuato,2020,CA29,DIRECCIÓN DE IMAGEN URB Y GESTION DEL CH,5404538.12,5109319.67,x
